,HUMEDAD DE LA TIERRA,HUMEDAD RELATIVA,INTENSIDAD LUMÍNICA,TEMPERATURA
2018-05-10 05:46:00,56.99,95.0,3689.0,22.0
2018-05-10 05:47:00,56.99,95.0,3882.0,22.0
2018-05-10 05:48:00,56.99,95.0,4070.0,22.0
2018-05-10 05:49:00,56.99,95.0,4246.0,22.0
2018-05-10 05:50:00,56.99,95.0,4422.0,22.0
2018-05-10 05:51:00,56.99,95.0,4592.0,22.0
2018-05-10 05:52:00,56.99,95.0,4750.0,22.0
2018-05-10 05:53:00,56.99,95.0,4891.0,22.0
2018-05-10 05:54:00,56.99,95.0,5014.0,22.0
2018-05-10 05:55:00,57.95,95.0,5120.0,22.0
2018-05-10 05:56:00,57.15,95.0,5225.0,22.0
2018-05-10 05:57:00,57.15,95.0,5313.0,22.0
2018-05-10 05:58:00,57.15,95.0,5401.0,22.0
2018-05-10 05:59:00,57.15,95.0,5478.0,22.0
2018-05-10 06:00:00,57.15,95.0,5530.0,22.0
2018-05-10 06:01:00,57.31,95.0,5560.0,22.0
2018-05-10 06:02:00,57.15,95.0,5577.0,22.0
2018-05-10 06:03:00,57.31,95.0,5589.0,22.0
2018-05-10 06:04:00,57.31,95.0,5595.0,22.0
2018-05-10 06:05:00,57.15,95.0,5607.0,22.0
2018-05-10 06:06:00,57.31,95.0,5618.0,22.0
2018-05-10 06:07:00,57.31,95.0,5624.0,22.0
2018-05-10 06:08:00,57.15,95.0,5630.0,22.0
2018-05-10 06:09:00,57.15,95.0,5636.0,22.0
2018-05-10 06:10:00,56.99,95.0,5642.0,22.0
2018-05-10 06:11:00,56.99,95.0,5648.0,22.0
2018-05-10 06:12:00,56.99,95.0,5653.0,22.0
2018-05-10 06:13:00,56.99,95.0,5653.0,22.0
2018-05-10 06:14:00,56.99,95.0,5659.0,22.0
2018-05-10 06:15:00,57.15,95.0,5659.0,22.0
2018-05-10 06:16:00,56.99,95.0,5665.0,22.0
2018-05-10 06:17:00,56.99,95.0,5665.0,22.0
2018-05-10 06:18:00,56.99,95.0,5671.0,22.0
2018-05-10 06:19:00,57.31,95.0,5677.0,22.0
2018-05-10 06:20:00,57.15,95.0,5683.0,22.0
2018-05-10 06:21:00,57.31,95.0,5689.0,22.0
2018-05-10 06:22:00,57.95,95.0,5695.0,22.0
2018-05-10 06:23:00,57.31,95.0,5695.0,22.0
2018-05-10 06:24:00,57.31,95.0,5700.0,22.0
2018-05-10 06:25:00,57.15,95.0,5706.0,22.0
2018-05-10 06:26:00,56.99,95.0,5712.0,22.0
2018-05-10 06:27:00,57.15,95.0,5718.0,22.0
2018-05-10 06:28:00,57.15,95.0,5718.0,22.0
2018-05-10 06:29:00,57.15,95.0,5724.0,22.0
2018-05-10 06:30:00,57.63,95.0,5724.0,22.0
2018-05-10 06:31:00,57.79,95.0,5730.0,22.0
2018-05-10 06:32:00,57.15,95.0,5736.0,22.0
2018-05-10 06:33:00,57.15,95.0,5736.0,22.0
2018-05-10 06:34:00,57.15,95.0,5741.0,22.0
2018-05-10 06:35:00,57.15,95.0,5741.0,22.0
2018-05-10 06:36:00,57.15,95.0,5747.0,22.0
2018-05-10 06:37:00,57.15,94.0,5747.0,23.0
2018-05-10 06:38:00,57.15,95.0,5753.0,22.0
2018-05-10 06:39:00,57.15,94.0,5753.0,23.0
2018-05-10 06:40:00,57.15,95.0,5753.0,22.0
2018-05-10 06:41:00,57.15,94.0,5759.0,23.0
2018-05-10 06:42:00,57.47,94.0,5759.0,23.0
2018-05-10 06:43:00,57.47,94.0,5759.0,23.0
2018-05-10 06:44:00,57.31,94.0,5765.0,23.0
2018-05-10 06:45:00,57.31,94.0,5765.0,23.0
2018-05-10 06:46:00,57.31,94.0,5765.0,23.0
2018-05-10 06:47:00,57.47,94.0,5765.0,23.0
2018-05-10 06:48:00,57.47,94.0,5765.0,23.0
2018-05-10 06:49:00,57.63,94.0,5771.0,23.0
2018-05-10 06:50:00,57.63,94.0,5771.0,23.0
2018-05-10 06:51:00,57.79,94.0,5771.0,23.0
2018-05-10 06:52:00,57.63,94.0,5771.0,23.0
2018-05-10 06:53:00,57.63,94.0,5771.0,23.0
2018-05-10 06:54:00,57.63,94.0,5771.0,23.0
2018-05-10 06:55:00,57.79,94.0,5777.0,23.0
2018-05-10 06:56:00,57.95,94.0,5777.0,23.0
2018-05-10 06:57:00,57.47,94.0,5777.0,23.0
2018-05-10 06:58:00,57.47,94.0,5777.0,23.0
2018-05-10 06:59:00,57.47,94.0,5777.0,23.0
2018-05-10 07:00:00,57.47,94.0,5782.0,23.0
2018-05-10 07:01:00,57.47,94.0,5782.0,23.0
2018-05-10 07:02:00,57.47,94.0,5782.0,24.0
2018-05-10 07:03:00,57.47,94.0,5782.0,24.0
2018-05-10 07:04:00,57.47,94.0,5782.0,24.0
2018-05-10 07:05:00,57.47,94.0,5782.0,24.0
2018-05-10 07:06:00,57.31,94.0,5788.0,24.0
2018-05-10 07:07:00,57.31,94.0,5788.0,24.0
2018-05-10 07:08:00,57.15,94.0,5788.0,24.0
2018-05-10 07:09:00,56.99,94.0,5794.0,24.0
2018-05-10 07:10:00,56.99,94.0,5794.0,24.0
2018-05-10 07:11:00,56.99,94.0,5794.0,24.0
2018-05-10 07:12:00,56.83,94.0,5794.0,24.0
2018-05-10 07:13:00,56.83,94.0,5800.0,24.0
2018-05-10 07:14:00,56.83,94.0,5806.0,24.0
2018-05-10 07:15:00,56.83,94.0,5794.0,24.0
2018-05-10 07:16:00,56.99,94.0,5788.0,24.0
2018-05-10 07:17:00,56.83,94.0,5788.0,24.0
2018-05-10 07:18:00,56.83,94.0,5788.0,24.0
2018-05-10 07:19:00,56.83,94.0,5788.0,24.0
2018-05-10 07:20:00,56.83,94.0,5788.0,24.0
2018-05-10 07:21:00,56.99,94.0,5788.0,24.0
2018-05-10 07:22:00,56.99,94.0,5788.0,24.0
2018-05-10 07:23:00,56.99,94.0,5788.0,24.0
2018-05-10 07:24:00,56.99,94.0,5788.0,24.0
2018-05-10 07:25:00,56.99,93.0,5788.0,24.0
2018-05-10 07:26:00,56.83,93.0,5788.0,24.0
2018-05-10 07:27:00,57.15,93.0,5794.0,24.0
2018-05-10 07:28:00,57.31,93.0,5794.0,24.0
2018-05-10 07:29:00,57.31,93.0,5794.0,24.0
2018-05-10 07:30:00,57.15,93.0,5794.0,24.0
2018-05-10 07:31:00,57.47,93.0,5800.0,24.0
2018-05-10 07:32:00,57.15,93.0,5800.0,24.0
2018-05-10 07:33:00,57.15,93.0,5800.0,24.0
2018-05-10 07:34:00,57.15,93.0,5800.0,24.0
2018-05-10 07:35:00,57.15,93.0,5800.0,24.0
2018-05-10 07:36:00,57.31,93.0,5800.0,24.0
2018-05-10 07:37:00,57.15,93.0,5806.0,24.0
2018-05-10 07:38:00,57.31,93.0,5806.0,24.0
2018-05-10 07:39:00,57.15,90.0,5806.0,24.0
2018-05-10 07:40:00,57.15,90.0,5806.0,24.0
2018-05-10 07:41:00,57.15,90.0,5806.0,24.0
2018-05-10 07:42:00,57.15,90.0,5812.0,24.0
2018-05-10 07:43:00,56.99,90.0,5812.0,24.0
2018-05-10 07:44:00,56.99,90.0,5818.0,24.0
2018-05-10 07:45:00,56.67,90.0,5818.0,24.0
2018-05-10 07:46:00,56.67,90.0,5818.0,24.0
2018-05-10 07:47:00,56.67,90.0,5824.0,24.0
2018-05-10 07:48:00,56.67,89.0,5824.0,25.0
2018-05-10 07:49:00,56.67,86.0,5824.0,25.0
2018-05-10 07:50:00,56.83,86.0,5829.0,25.0
2018-05-10 07:51:00,56.67,86.0,5829.0,25.0
2018-05-10 07:52:00,56.67,84.0,5824.0,25.0
2018-05-10 07:53:00,56.67,82.0,5818.0,25.0
2018-05-10 07:54:00,56.67,82.0,5824.0,25.0
2018-05-10 07:55:00,56.67,80.0,5835.0,25.0
2018-05-10 07:56:00,56.67,81.0,5829.0,26.0
2018-05-10 07:57:00,56.83,81.0,5829.0,26.0
2018-05-10 07:58:00,56.99,80.0,5829.0,26.0
2018-05-10 07:59:00,57.31,80.0,5829.0,26.0
2018-05-10 08:00:00,56.83,79.0,5835.0,26.0
2018-05-10 08:01:00,56.83,79.0,5835.0,26.0
2018-05-10 08:02:00,56.83,77.0,5835.0,26.0
2018-05-10 08:03:00,56.83,77.0,5829.0,26.0
2018-05-10 08:04:00,56.99,77.0,5824.0,26.0
2018-05-10 08:05:00,56.99,74.0,5835.0,26.0
2018-05-10 08:06:00,57.15,74.0,5829.0,26.0
2018-05-10 08:07:00,57.15,73.0,5829.0,26.0
2018-05-10 08:08:00,56.99,72.0,5824.0,26.0
2018-05-10 08:09:00,57.15,73.0,5829.0,26.0
2018-05-10 08:10:00,57.15,72.0,5824.0,26.0
2018-05-10 08:11:00,56.99,73.0,5824.0,26.0
2018-05-10 08:12:00,56.99,73.0,5824.0,26.0
2018-05-10 08:13:00,57.15,74.0,5818.0,26.0
2018-05-10 08:14:00,57.15,73.0,5818.0,26.0
2018-05-10 08:15:00,57.63,70.0,5824.0,26.0
2018-05-10 08:16:00,57.47,70.0,5824.0,26.0
2018-05-10 08:17:00,57.47,70.0,5824.0,26.0
2018-05-10 08:18:00,57.47,71.0,5824.0,26.0
2018-05-10 08:19:00,57.31,71.0,5824.0,26.0
2018-05-10 08:20:00,57.31,72.0,5824.0,26.0
2018-05-10 08:21:00,57.47,72.0,5824.0,26.0
2018-05-10 08:22:00,57.47,71.0,5824.0,26.0
2018-05-10 08:23:00,57.31,70.0,5824.0,26.0
2018-05-10 08:24:00,57.47,71.0,5824.0,26.0
2018-05-10 08:25:00,57.47,70.0,5824.0,26.0
2018-05-10 08:26:00,57.31,70.0,5824.0,26.0
2018-05-10 08:27:00,57.47,70.0,5824.0,26.0
2018-05-10 08:28:00,57.47,71.0,5818.0,26.0
2018-05-10 08:29:00,57.63,71.0,5824.0,26.0
2018-05-10 08:30:00,57.63,70.0,5824.0,26.0
2018-05-10 08:31:00,57.63,70.0,5824.0,26.0
2018-05-10 08:32:00,57.63,70.0,5829.0,26.0
2018-05-10 08:33:00,57.63,71.0,5829.0,26.0
2018-05-10 08:34:00,57.47,71.0,5829.0,26.0
2018-05-10 08:35:00,57.47,71.0,5829.0,27.0
2018-05-10 08:36:00,57.47,71.0,5829.0,27.0
2018-05-10 08:37:00,57.47,71.0,5829.0,27.0
2018-05-10 08:38:00,57.63,71.0,5829.0,26.0
2018-05-10 08:39:00,57.63,70.0,5829.0,27.0
2018-05-10 08:40:00,57.63,70.0,5829.0,27.0
2018-05-10 08:41:00,57.47,70.0,5835.0,27.0
2018-05-10 08:42:00,57.31,70.0,5829.0,27.0
2018-05-10 08:43:00,57.47,69.0,5835.0,27.0
2018-05-10 08:44:00,57.47,69.0,5841.0,27.0
2018-05-10 08:45:00,57.31,68.0,5835.0,27.0
2018-05-10 08:46:00,57.47,67.0,5835.0,27.0
2018-05-10 08:47:00,57.47,67.0,5835.0,27.0
2018-05-10 08:48:00,57.47,67.0,5835.0,27.0
2018-05-10 08:49:00,57.47,67.0,5835.0,27.0
2018-05-10 08:50:00,57.31,67.0,5841.0,27.0
2018-05-10 08:51:00,57.31,67.0,5841.0,27.0
2018-05-10 08:52:00,57.31,67.0,5841.0,27.0
2018-05-10 08:53:00,57.47,67.0,5847.0,27.0
2018-05-10 08:54:00,57.47,67.0,5847.0,27.0
2018-05-10 08:55:00,57.31,67.0,5859.0,28.0
2018-05-10 08:56:00,57.31,66.0,5853.0,28.0
2018-05-10 08:57:00,57.15,65.0,5853.0,28.0
2018-05-10 08:58:00,57.31,64.0,5859.0,28.0
2018-05-10 08:59:00,57.31,63.0,5865.0,28.0
2018-05-10 09:00:00,57.31,62.0,5865.0,29.0
2018-05-10 09:01:00,57.31,62.0,5859.0,29.0
2018-05-10 09:02:00,57.15,61.0,5865.0,29.0
2018-05-10 09:03:00,57.15,61.0,5865.0,30.0
2018-05-10 09:04:00,57.15,60.0,5865.0,30.0
2018-05-10 09:05:00,57.15,59.0,5859.0,30.0
2018-05-10 09:06:00,57.31,59.0,5865.0,30.0
2018-05-10 09:07:00,57.15,58.0,5865.0,30.0
2018-05-10 09:08:00,57.15,58.0,5859.0,30.0
2018-05-10 09:09:00,57.15,56.0,5841.0,30.0
2018-05-10 09:10:00,57.31,56.0,5818.0,30.0
2018-05-10 09:11:00,57.15,56.0,5859.0,30.0
2018-05-10 09:12:00,56.99,57.0,5859.0,30.0
2018-05-10 09:13:00,56.99,56.0,5859.0,30.0
2018-05-10 09:14:00,56.99,57.0,5859.0,30.0
2018-05-10 09:15:00,56.99,57.0,5859.0,30.0
2018-05-10 09:16:00,57.15,57.0,5865.0,30.0
2018-05-10 09:17:00,56.99,56.0,5865.0,30.0
2018-05-10 09:18:00,56.83,55.0,5865.0,30.0
2018-05-10 09:19:00,56.83,54.0,5865.0,30.0
2018-05-10 09:20:00,56.83,54.0,5812.0,30.0
2018-05-10 09:21:00,56.67,55.0,5806.0,30.0
2018-05-10 09:22:00,56.67,54.0,5835.0,30.0
2018-05-10 09:23:00,56.83,55.0,5859.0,30.0
2018-05-10 09:24:00,56.67,55.0,5853.0,30.0
2018-05-10 09:25:00,56.67,55.0,5853.0,30.0
2018-05-10 09:26:00,56.51,55.0,5841.0,30.0
2018-05-10 09:27:00,56.67,55.0,5841.0,30.0
2018-05-10 09:28:00,56.51,55.0,5847.0,30.0
2018-05-10 09:29:00,56.51,55.0,5824.0,30.0
2018-05-10 09:30:00,56.51,55.0,5847.0,30.0
2018-05-10 09:31:00,56.67,55.0,5859.0,30.0
2018-05-10 09:32:00,56.51,55.0,5847.0,30.0
2018-05-10 09:33:00,56.51,55.0,5847.0,30.0
2018-05-10 09:34:00,56.51,55.0,5853.0,30.0
2018-05-10 09:35:00,56.51,54.0,5847.0,30.0
2018-05-10 09:36:00,56.51,55.0,5847.0,30.0
2018-05-10 09:37:00,56.51,54.0,5847.0,30.0
2018-05-10 09:38:00,56.35,53.0,5859.0,30.0
2018-05-10 09:39:00,56.35,54.0,5859.0,30.0
2018-05-10 09:40:00,56.19,54.0,5859.0,30.0
2018-05-10 09:41:00,56.19,54.0,5859.0,30.0
2018-05-10 09:42:00,56.19,54.0,5847.0,30.0
2018-05-10 09:43:00,56.19,54.0,5847.0,30.0
2018-05-10 09:44:00,56.03,54.0,5841.0,30.0
2018-05-10 09:45:00,56.03,54.0,5853.0,30.0
2018-05-10 09:46:00,56.03,54.0,5847.0,30.0
2018-05-10 09:47:00,55.87,54.0,5853.0,30.0
2018-05-10 09:48:00,55.87,55.0,5847.0,30.0
2018-05-10 09:49:00,55.87,54.0,5853.0,30.0
2018-05-10 09:50:00,55.87,54.0,5853.0,30.0
2018-05-10 09:51:00,55.71,54.0,5853.0,30.0
2018-05-10 09:52:00,55.55,54.0,5853.0,30.0
2018-05-10 09:53:00,55.55,54.0,5841.0,30.0
2018-05-10 09:54:00,55.71,54.0,5847.0,30.0
2018-05-10 09:55:00,55.71,54.0,5841.0,30.0
2018-05-10 09:56:00,55.71,52.0,5853.0,30.0
2018-05-10 09:57:00,55.55,52.0,5859.0,30.0
2018-05-10 09:58:00,55.55,52.0,5859.0,30.0
2018-05-10 09:59:00,55.55,52.0,5859.0,30.0
2018-05-10 10:00:00,55.55,52.0,5859.0,30.0
2018-05-10 10:01:00,55.55,52.0,5859.0,30.0
2018-05-10 10:02:00,55.39,51.0,5859.0,30.0
2018-05-10 10:03:00,55.55,49.0,5859.0,30.0
2018-05-10 10:04:00,55.39,51.0,5853.0,30.0
2018-05-10 10:05:00,55.23,52.0,5841.0,30.0
2018-05-10 10:06:00,55.23,52.0,5835.0,30.0
2018-05-10 10:07:00,55.39,52.0,5835.0,30.0
2018-05-10 10:08:00,55.39,52.0,5835.0,30.0
2018-05-10 10:09:00,55.39,52.0,5829.0,30.0
2018-05-10 10:10:00,55.39,51.0,5829.0,30.0
2018-05-10 10:11:00,55.23,51.0,5829.0,30.0
2018-05-10 10:12:00,55.23,52.0,5829.0,29.0
2018-05-10 10:13:00,55.23,53.0,5829.0,30.0
2018-05-10 10:14:00,55.23,53.0,5829.0,29.0
2018-05-10 10:15:00,55.39,53.0,5829.0,29.0
2018-05-10 10:16:00,55.87,53.0,5829.0,29.0
2018-05-10 10:17:00,55.39,54.0,5829.0,29.0
2018-05-10 10:18:00,56.03,54.0,5829.0,29.0
2018-05-10 10:19:00,55.23,54.0,5829.0,29.0
2018-05-10 10:20:00,55.23,54.0,5829.0,29.0
2018-05-10 10:21:00,55.07,55.0,5829.0,29.0
2018-05-10 10:22:00,55.07,55.0,5829.0,29.0
2018-05-10 10:23:00,54.91,54.0,5829.0,29.0
2018-05-10 10:24:00,55.07,54.0,5829.0,29.0
2018-05-10 10:25:00,54.91,55.0,5829.0,29.0
2018-05-10 10:26:00,54.91,55.0,5829.0,29.0
2018-05-10 10:27:00,55.07,55.0,5829.0,29.0
2018-05-10 10:28:00,55.07,55.0,5829.0,29.0
2018-05-10 10:29:00,54.91,54.0,5829.0,29.0
2018-05-10 10:30:00,54.74,54.0,5829.0,29.0
2018-05-10 10:31:00,54.74,54.0,5829.0,29.0
2018-05-10 10:32:00,54.91,54.0,5829.0,29.0
2018-05-10 10:33:00,54.74,54.0,5829.0,29.0
2018-05-10 10:34:00,54.74,54.0,5829.0,29.0
2018-05-10 10:35:00,54.58,54.0,5835.0,29.0
2018-05-10 10:36:00,55.55,55.0,5835.0,29.0
2018-05-10 10:37:00,54.74,55.0,5835.0,29.0
2018-05-10 10:38:00,54.74,55.0,5835.0,29.0
2018-05-10 10:39:00,54.58,55.0,5835.0,29.0
2018-05-10 10:40:00,54.58,55.0,5847.0,29.0
2018-05-10 10:41:00,54.74,55.0,5847.0,29.0
2018-05-10 10:42:00,54.42,55.0,5841.0,29.0
2018-05-10 10:43:00,54.74,54.0,5841.0,29.0
2018-05-10 10:44:00,54.58,55.0,5841.0,29.0
2018-05-10 10:45:00,54.58,53.0,5835.0,29.0
2018-05-10 10:46:00,54.58,54.0,5835.0,29.0
2018-05-10 10:47:00,54.26,54.0,5829.0,29.0
2018-05-10 10:48:00,54.26,55.0,5829.0,29.0
2018-05-10 10:49:00,54.26,54.0,5829.0,29.0
2018-05-10 10:50:00,54.42,54.0,5835.0,29.0
2018-05-10 10:51:00,54.42,54.0,5847.0,29.0
2018-05-10 10:52:00,55.71,54.0,5847.0,29.0
2018-05-10 10:53:00,54.42,54.0,5847.0,29.0
2018-05-10 10:54:00,54.26,54.0,5859.0,29.0
2018-05-10 10:55:00,54.1,55.0,5841.0,30.0
2018-05-10 10:56:00,54.1,54.0,5835.0,30.0
2018-05-10 10:57:00,54.1,54.0,5829.0,30.0
2018-05-10 10:58:00,54.1,54.0,5829.0,30.0
2018-05-10 10:59:00,53.94,54.0,5829.0,30.0
2018-05-10 11:00:00,53.78,54.0,5829.0,29.0
2018-05-10 11:01:00,53.94,54.0,5829.0,29.0
2018-05-10 11:02:00,53.78,54.0,5829.0,29.0
2018-05-10 11:03:00,53.94,54.0,5829.0,29.0
2018-05-10 11:04:00,53.78,54.0,5829.0,29.0
2018-05-10 11:05:00,53.78,55.0,5835.0,29.0
2018-05-10 11:06:00,53.78,55.0,5835.0,29.0
2018-05-10 11:07:00,53.94,54.0,5841.0,29.0
2018-05-10 11:08:00,54.1,55.0,5835.0,29.0
2018-05-10 11:09:00,54.1,55.0,5835.0,29.0
2018-05-10 11:10:00,54.42,55.0,5835.0,29.0
2018-05-10 11:11:00,54.42,54.0,5835.0,29.0
2018-05-10 11:12:00,54.42,54.0,5835.0,29.0
2018-05-10 11:13:00,54.26,54.0,5841.0,29.0
2018-05-10 11:14:00,54.1,54.0,5847.0,29.0
2018-05-10 11:15:00,53.94,54.0,5847.0,29.0
2018-05-10 11:16:00,54.1,55.0,5847.0,29.0
2018-05-10 11:17:00,53.78,55.0,5853.0,30.0
2018-05-10 11:18:00,53.78,54.0,5859.0,30.0
2018-05-10 11:19:00,53.46,54.0,5859.0,30.0
2018-05-10 11:20:00,53.62,54.0,5853.0,30.0
2018-05-10 11:21:00,53.46,54.0,5859.0,30.0
2018-05-10 11:22:00,53.62,54.0,5835.0,30.0
2018-05-10 11:23:00,53.3,54.0,5835.0,30.0
2018-05-10 11:24:00,53.46,54.0,5829.0,30.0
2018-05-10 11:25:00,53.14,53.0,5829.0,30.0
2018-05-10 11:26:00,53.14,53.0,5835.0,30.0
2018-05-10 11:27:00,52.98,53.0,5835.0,29.0
2018-05-10 11:28:00,53.3,53.0,5835.0,29.0
2018-05-10 11:29:00,53.14,54.0,5847.0,29.0
2018-05-10 11:30:00,52.82,53.0,5847.0,29.0
2018-05-10 11:31:00,52.82,54.0,5859.0,29.0
2018-05-10 11:32:00,52.98,54.0,5859.0,30.0
2018-05-10 11:33:00,52.82,53.0,5859.0,30.0
2018-05-10 11:34:00,52.82,54.0,5865.0,30.0
2018-05-10 11:35:00,52.82,54.0,5835.0,30.0
2018-05-10 11:36:00,52.82,53.0,5829.0,30.0
2018-05-10 11:37:00,52.82,53.0,5835.0,30.0
2018-05-10 11:38:00,52.82,52.0,5870.0,30.0
2018-05-10 11:39:00,52.66,52.0,5865.0,30.0
2018-05-10 11:40:00,52.66,52.0,5870.0,30.0
2018-05-10 11:41:00,52.66,51.0,5870.0,30.0
2018-05-10 11:42:00,52.5,52.0,5870.0,30.0
2018-05-10 11:43:00,52.82,52.0,5865.0,30.0
2018-05-10 11:44:00,52.5,51.0,5865.0,30.0
2018-05-10 11:45:00,52.34,50.0,5847.0,31.0
2018-05-10 11:46:00,52.34,51.0,5829.0,30.0
2018-05-10 11:47:00,52.34,48.0,5829.0,30.0
2018-05-10 11:48:00,52.34,50.0,5824.0,30.0
2018-05-10 11:49:00,52.34,50.0,5835.0,30.0
2018-05-10 11:50:00,52.34,52.0,5835.0,30.0
2018-05-10 11:51:00,52.18,51.0,5835.0,30.0
2018-05-10 11:52:00,52.18,49.0,5847.0,30.0
2018-05-10 11:53:00,52.18,51.0,5829.0,30.0
2018-05-10 11:54:00,52.02,51.0,5847.0,30.0
2018-05-10 11:55:00,52.02,51.0,5847.0,30.0
2018-05-10 11:56:00,52.18,51.0,5853.0,30.0
2018-05-10 11:57:00,52.18,52.0,5847.0,30.0
2018-05-10 11:58:00,52.34,52.0,5835.0,30.0
2018-05-10 11:59:00,52.18,52.0,5847.0,30.0
2018-05-10 12:00:00,52.18,52.0,5853.0,30.0
2018-05-10 12:01:00,52.02,51.0,5853.0,30.0
2018-05-10 12:02:00,52.02,51.0,5841.0,30.0
2018-05-10 12:03:00,52.02,51.0,5835.0,30.0
2018-05-10 12:04:00,52.18,50.0,5824.0,30.0
2018-05-10 12:05:00,52.82,51.0,5824.0,29.0
2018-05-10 12:06:00,52.34,52.0,5824.0,29.0
2018-05-10 12:07:00,52.66,52.0,5829.0,29.0
2018-05-10 12:08:00,52.34,53.0,5835.0,29.0
2018-05-10 12:09:00,52.18,53.0,5835.0,29.0
2018-05-10 12:10:00,52.18,53.0,5841.0,30.0
2018-05-10 12:11:00,52.18,53.0,5841.0,29.0
2018-05-10 12:12:00,52.18,52.0,5841.0,29.0
2018-05-10 12:13:00,52.02,52.0,5829.0,29.0
2018-05-10 12:14:00,51.86,53.0,5829.0,29.0
2018-05-10 12:15:00,52.02,53.0,5835.0,29.0
2018-05-10 12:16:00,52.02,53.0,5835.0,29.0
2018-05-10 12:17:00,52.02,53.0,5847.0,29.0
2018-05-10 12:18:00,52.02,53.0,5835.0,29.0
2018-05-10 12:19:00,52.34,53.0,5829.0,29.0
2018-05-10 12:20:00,52.18,53.0,5824.0,29.0
2018-05-10 12:21:00,52.18,53.0,5824.0,29.0
2018-05-10 12:22:00,52.02,53.0,5824.0,29.0
2018-05-10 12:23:00,52.18,53.0,5835.0,29.0
2018-05-10 12:24:00,52.02,53.0,5859.0,29.0
2018-05-10 12:25:00,52.02,53.0,5859.0,29.0
2018-05-10 12:26:00,51.7,54.0,5841.0,29.0
2018-05-10 12:27:00,51.7,53.0,5841.0,29.0
2018-05-10 12:28:00,51.37,53.0,5859.0,29.0
2018-05-10 12:29:00,51.21,53.0,5865.0,30.0
2018-05-10 12:30:00,51.37,52.0,5865.0,29.0
2018-05-10 12:31:00,51.37,53.0,5865.0,30.0
2018-05-10 12:32:00,51.21,54.0,5859.0,30.0
2018-05-10 12:33:00,51.05,54.0,5829.0,30.0
2018-05-10 12:34:00,51.05,53.0,5829.0,30.0
2018-05-10 12:35:00,51.05,53.0,5829.0,30.0
2018-05-10 12:36:00,51.7,53.0,5829.0,29.0
2018-05-10 12:37:00,51.05,53.0,5829.0,29.0
2018-05-10 12:38:00,51.21,54.0,5835.0,29.0
2018-05-10 12:39:00,51.05,53.0,5888.0,29.0
2018-05-10 12:40:00,51.05,53.0,5906.0,29.0
2018-05-10 12:41:00,51.05,54.0,5870.0,30.0
2018-05-10 12:42:00,50.89,54.0,5841.0,30.0
2018-05-10 12:43:00,50.89,53.0,5835.0,30.0
2018-05-10 12:44:00,50.89,53.0,5835.0,30.0
2018-05-10 12:45:00,51.21,53.0,5835.0,29.0
2018-05-10 12:46:00,50.89,53.0,5847.0,29.0
2018-05-10 12:47:00,50.73,54.0,5847.0,29.0
2018-05-10 12:48:00,50.73,54.0,5853.0,29.0
2018-05-10 12:49:00,50.73,54.0,5859.0,30.0
2018-05-10 12:50:00,50.73,54.0,5865.0,30.0
2018-05-10 12:51:00,50.57,54.0,5859.0,30.0
2018-05-10 12:52:00,50.57,54.0,5847.0,30.0
2018-05-10 12:53:00,50.57,54.0,5853.0,30.0
2018-05-10 12:54:00,50.57,53.0,5865.0,30.0
2018-05-10 12:55:00,50.41,53.0,5847.0,30.0
2018-05-10 12:56:00,50.57,53.0,5847.0,30.0
2018-05-10 12:57:00,50.73,53.0,5847.0,30.0
2018-05-10 12:58:00,50.41,53.0,5841.0,30.0
2018-05-10 12:59:00,50.41,53.0,5841.0,30.0
2018-05-10 13:00:00,50.41,53.0,5847.0,30.0
2018-05-10 13:01:00,50.41,53.0,5841.0,30.0
2018-05-10 13:02:00,50.41,53.0,5835.0,30.0
2018-05-10 13:03:00,50.41,53.0,5835.0,30.0
2018-05-10 13:04:00,50.41,53.0,5835.0,30.0
2018-05-10 13:05:00,50.73,53.0,5829.0,29.0
2018-05-10 13:06:00,50.89,53.0,5829.0,29.0
2018-05-10 13:07:00,50.89,53.0,5876.0,29.0
2018-05-10 13:08:00,50.73,53.0,5900.0,30.0
2018-05-10 13:09:00,51.21,53.0,5876.0,30.0
2018-05-10 13:10:00,50.41,52.0,5882.0,31.0
2018-05-10 13:11:00,50.57,51.0,5912.0,31.0
2018-05-10 13:12:00,50.57,50.0,5906.0,31.0
2018-05-10 13:13:00,50.41,50.0,5888.0,32.0
2018-05-10 13:14:00,50.89,48.0,5935.0,32.0
2018-05-10 13:15:00,50.73,46.0,5923.0,32.0
2018-05-10 13:16:00,50.41,46.0,5870.0,31.0
2018-05-10 13:17:00,50.41,46.0,5900.0,32.0
2018-05-10 13:18:00,50.41,46.0,5882.0,32.0
2018-05-10 13:19:00,50.41,46.0,5876.0,32.0
2018-05-10 13:20:00,50.57,45.0,5876.0,32.0
2018-05-10 13:21:00,50.57,45.0,5870.0,32.0
2018-05-10 13:22:00,50.41,45.0,5853.0,32.0
2018-05-10 13:23:00,50.89,45.0,5859.0,31.0
2018-05-10 13:24:00,50.73,46.0,5853.0,31.0
2018-05-10 13:25:00,50.73,47.0,5865.0,30.0
2018-05-10 13:26:00,50.57,47.0,5865.0,31.0
2018-05-10 13:27:00,50.25,47.0,5859.0,31.0
2018-05-10 13:28:00,50.25,46.0,5865.0,31.0
2018-05-10 13:29:00,50.73,47.0,5865.0,30.0
