TIME,HUMEDAD DE LA TIERRA,HUMEDAD RELATIVA,INTENSIDAD LUMÍNICA,NIVEL UV,TEMPERATURA
2018-05-03 01:47:00,69.51,40,5055,0,31
2018-05-03 01:48:00,69.35,40,5085,0,32
2018-05-03 01:49:00,69.03,40,5085,0,32
2018-05-03 01:50:00,68.71,40,5085,0,32
2018-05-03 01:51:00,68.39,40,5067,0,32
2018-05-03 01:52:00,68.87,41,5085,0,32
2018-05-03 01:53:00,68.87,40,5079,0,32
2018-05-03 01:54:00,68.55,40,5055,0,32
2018-05-03 01:55:00,68.55,40,5061,0,32
2018-05-03 01:57:00,68.55,41,5049,0,32
2018-05-03 01:58:00,68.39,41,5061,0,32
2018-05-03 01:59:00,68.39,41,5067,0,32
2018-05-03 02:00:00,68.23,41,5085,0,32
2018-05-03 02:01:00,68.23,41,5085,0,32
2018-05-03 02:02:00,68.23,41,5085,0,32
2018-05-03 02:03:00,68.39,41,5085,0,32
2018-05-03 02:04:00,68.39,41,5085,0,32
2018-05-03 02:05:00,68.23,41,5085,0,32
2018-05-03 02:06:00,67.75,41,5085,0,32
2018-05-03 02:08:00,68.23,41,5085,0,32
2018-05-03 02:09:00,68.23,41,5055,0,32
2018-05-03 02:10:00,67.91,41,5085,0,32
2018-05-03 02:11:00,68.55,41,5055,0,32
2018-05-03 02:12:00,67.75,41,5049,0,32
2018-05-03 02:13:00,67.58,41,5085,0,32
2018-05-03 02:14:00,67.58,41,5085,0,32
2018-05-03 02:15:00,67.75,41,5085,0,32
2018-05-03 02:16:00,68.07,41,5085,0,32
2018-05-03 02:17:00,68.39,41,5079,0,32
2018-05-03 02:18:00,68.39,41,5079,0,32
2018-05-03 02:20:00,68.39,41,5079,0,31
2018-05-03 02:21:00,68.23,41,5079,0,32
2018-05-03 02:22:00,68.07,41,5079,0,31
2018-05-03 02:23:00,68.07,41,5079,0,32
2018-05-03 02:24:00,68.23,41,5073,0,32
2018-05-03 02:25:00,68.39,41,5079,0,31
2018-05-03 02:27:00,68.39,41,5079,0,31
2018-05-03 02:28:00,68.07,41,5073,0,31
2018-05-03 02:29:00,68.39,41,5073,0,32
2018-05-03 02:30:00,68.07,41,5073,0,32
2018-05-03 02:32:00,67.91,41,5073,0,31
2018-05-03 02:33:00,67.75,41,5073,0,32
2018-05-03 02:34:00,67.91,41,5073,0,31
2018-05-03 02:35:00,67.91,41,5079,0,32
2018-05-03 02:36:00,68.23,41,5073,0,32
2018-05-03 02:37:00,68.39,41,5079,0,31
2018-05-03 02:38:00,68.39,41,5079,0,31
2018-05-03 02:39:00,68.39,41,5079,0,31
2018-05-03 02:40:00,68.39,41,5073,0,31
2018-05-03 02:41:00,68.23,41,5067,0,31
2018-05-03 02:42:00,68.39,41,5073,0,31
2018-05-03 02:44:00,68.23,41,5073,0,31
2018-05-03 02:45:00,68.23,41,5073,0,31
2018-05-03 02:46:00,68.55,41,5067,0,31
2018-05-03 02:47:00,68.55,41,5067,0,31
2018-05-03 02:48:00,68.39,41,5067,0,31
2018-05-03 02:49:00,67.91,41,5061,0,31
2018-05-03 02:51:00,68.39,41,5055,0,31
2018-05-03 02:52:00,68.39,42,5049,0,30
2018-05-03 02:53:00,68.23,42,5043,0,30
2018-05-03 02:54:00,67.91,42,5043,0,30
2018-05-03 02:56:00,68.07,43,5043,0,30
2018-05-03 02:57:00,68.07,43,5038,0,30
2018-05-03 02:58:00,67.91,43,5038,0,30
2018-05-03 02:59:00,67.91,43,5032,0,30
2018-05-03 03:00:00,67.91,43,5032,0,30
2018-05-03 03:01:00,67.75,43,5038,0,30
2018-05-03 03:02:00,67.75,43,5038,0,30
2018-05-03 03:03:00,67.75,43,5038,0,30
2018-05-03 03:04:00,67.91,43,5038,0,30
2018-05-03 03:05:00,67.58,43,5038,0,30
2018-05-03 03:06:00,67.58,43,5038,0,30
2018-05-03 03:08:00,67.58,43,5032,0,30
2018-05-03 03:09:00,67.42,43,5032,0,30
2018-05-03 03:10:00,67.42,44,5032,0,30
2018-05-03 03:11:00,67.42,44,5032,0,30
2018-05-03 03:12:00,67.42,44,5038,0,30
2018-05-03 03:13:00,67.42,44,5032,0,30
2018-05-03 03:14:00,67.42,44,5032,0,30
2018-05-03 03:15:00,67.26,44,5032,0,30
2018-05-03 03:16:00,67.42,44,5032,0,30
2018-05-03 03:17:00,67.42,44,5032,0,30
2018-05-03 03:19:00,67.42,44,5032,0,30
2018-05-03 03:20:00,67.26,44,5032,0,29
2018-05-03 03:21:00,67.26,44,5032,0,30
2018-05-03 03:22:00,67.26,44,5032,0,29
2018-05-03 03:23:00,67.1,44,5032,0,29
2018-05-03 03:24:00,67.1,44,5032,0,29
2018-05-03 03:25:00,67.1,44,5032,0,29
2018-05-03 03:26:00,66.94,44,5032,0,29
2018-05-03 03:27:00,66.94,44,5032,0,29
2018-05-03 03:28:00,67.1,44,5026,0,29
2018-05-03 03:29:00,67.26,44,5026,0,29
2018-05-03 03:31:00,67.1,44,5026,0,29
2018-05-03 03:32:00,67.1,44,5026,0,29
2018-05-03 03:33:00,67.1,44,5020,0,29
2018-05-03 03:34:00,67.1,44,5020,0,29
2018-05-03 03:35:00,67.1,44,5014,0,29
2018-05-03 03:36:00,66.94,44,5014,0,29
2018-05-03 03:37:00,66.94,44,5020,0,29
2018-05-03 03:39:00,66.94,44,5020,0,29
2018-05-03 03:40:00,66.78,44,5014,0,29
2018-05-03 03:41:00,66.94,44,5014,0,29
2018-05-03 03:43:00,66.78,44,5014,0,29
2018-05-03 03:44:00,66.94,44,5014,0,29
2018-05-03 03:45:00,66.94,44,5014,0,29
2018-05-03 03:46:00,66.78,44,5014,0,29
2018-05-03 03:47:00,66.94,44,5014,0,29
2018-05-03 03:48:00,66.78,44,5014,0,29
2018-05-03 03:49:00,66.94,44,5014,0,29
2018-05-03 03:50:00,66.78,44,5014,0,29
2018-05-03 03:51:00,66.94,44,5014,0,29
2018-05-03 03:52:00,66.62,44,5014,0,29
2018-05-03 03:53:00,66.94,44,5008,0,29
2018-05-03 03:55:00,66.78,44,5008,0,29
2018-05-03 03:56:00,66.78,44,5008,0,29
2018-05-03 03:57:00,66.78,44,5002,0,29
2018-05-03 03:58:00,66.78,45,5002,0,28
2018-05-03 03:59:00,66.78,44,5002,0,29
2018-05-03 04:00:00,66.62,45,5002,0,28
2018-05-03 04:01:00,66.94,45,5002,0,28
2018-05-03 04:02:00,66.78,45,5002,0,28
2018-05-03 04:03:00,66.78,45,4997,0,28
2018-05-03 04:04:00,66.78,45,4997,0,28
2018-05-03 04:07:00,66.62,45,4997,0,28
2018-05-03 04:08:00,66.62,45,4997,0,28
2018-05-03 04:09:00,66.46,45,4997,0,28
2018-05-03 04:10:00,66.78,45,4991,0,28
2018-05-03 04:11:00,66.78,46,4991,0,28
2018-05-03 04:12:00,66.62,46,4991,0,28
2018-05-03 04:13:00,66.62,46,4991,0,28
2018-05-03 04:14:00,66.62,46,4985,0,28
2018-05-03 04:15:00,66.62,46,4985,0,28
2018-05-03 04:16:00,66.62,46,4985,0,28
2018-05-03 04:17:00,66.46,46,4985,0,28
2018-05-03 04:20:00,66.46,46,4979,0,28
2018-05-03 04:21:00,66.46,46,4979,0,28
2018-05-03 04:22:00,66.94,46,4979,0,28
2018-05-03 04:23:00,66.62,46,4979,0,28
2018-05-03 04:24:00,66.62,46,4973,0,28
2018-05-03 04:25:00,66.62,46,4973,0,28
2018-05-03 04:26:00,66.62,46,4973,0,28
2018-05-03 04:27:00,66.94,46,4973,0,28
2018-05-03 04:28:00,66.94,46,4973,0,28
2018-05-03 04:29:00,66.78,47,4967,0,28
2018-05-03 04:31:00,66.78,47,4967,0,28
2018-05-03 04:32:00,66.78,47,4967,0,28
2018-05-03 04:33:00,66.78,47,4967,0,28
2018-05-03 04:34:00,66.78,47,4967,0,28
2018-05-03 04:35:00,66.78,47,4961,0,28
2018-05-03 04:36:00,66.94,47,4961,0,28
2018-05-03 04:37:00,66.78,47,4961,0,28
2018-05-03 04:38:00,66.78,47,4961,0,28
2018-05-03 04:39:00,66.62,47,4956,0,28
2018-05-03 04:40:00,66.62,47,4956,0,28
2018-05-03 04:41:00,66.78,47,4956,0,28
2018-05-03 04:43:00,66.14,47,4956,0,28
2018-05-03 04:44:00,66.46,48,4956,0,28
2018-05-03 04:45:00,66.62,48,4950,0,28
2018-05-03 04:46:00,66.94,48,4950,0,28
2018-05-03 04:47:00,66.94,48,4944,0,28
2018-05-03 04:48:00,66.94,48,4944,0,28
2018-05-03 04:49:00,67.1,48,4944,0,28
2018-05-03 04:50:00,67.1,49,4938,0,28
2018-05-03 04:51:00,67.1,50,4938,0,28
2018-05-03 04:52:00,67.1,51,4938,0,28
2018-05-03 04:53:00,67.1,52,4932,0,28
2018-05-03 04:55:00,67.1,52,4932,0,28
2018-05-03 04:56:00,66.94,53,4932,0,28
2018-05-03 04:57:00,66.94,53,4932,0,28
2018-05-03 04:58:00,66.94,53,4932,0,28
2018-05-03 04:59:00,66.94,54,4932,0,28
2018-05-03 05:00:00,66.94,54,4926,0,28
2018-05-03 05:01:00,66.94,54,4926,0,28
2018-05-03 05:02:00,66.94,54,4926,0,28
2018-05-03 05:03:00,66.94,54,4926,0,28
2018-05-03 05:04:00,67.1,54,4920,0,28
2018-05-03 05:05:00,66.94,55,4920,0,28
2018-05-03 05:06:00,67.1,55,4920,0,28
2018-05-03 05:08:00,67.1,55,4914,0,28
2018-05-03 05:09:00,67.26,55,4914,0,28
2018-05-03 05:10:00,67.1,55,4914,0,28
2018-05-03 05:11:00,66.78,55,4909,0,28
2018-05-03 05:12:00,65.98,55,4909,0,28
2018-05-03 05:13:00,66.3,55,4903,0,28
2018-05-03 05:14:00,66.46,56,4903,0,28
2018-05-03 05:15:00,65.66,56,4897,0,28
2018-05-03 05:16:00,64.86,56,4891,0,28
2018-05-03 05:17:00,65.02,56,4891,0,28
2018-05-03 05:18:00,65.82,57,4885,0,28
2018-05-03 05:20:00,66.3,57,4879,0,28
2018-05-03 05:21:00,66.78,57,4873,0,28
2018-05-03 05:22:00,66.14,58,4868,0,28
2018-05-03 05:23:00,66.62,58,4868,0,28
2018-05-03 05:24:00,66.78,58,4856,0,28
2018-05-03 05:25:00,66.14,58,4844,0,28
2018-05-03 05:26:00,65.66,58,4832,0,28
2018-05-03 05:27:00,65.82,58,4815,0,28
2018-05-03 05:28:00,65.66,59,4791,0,28
2018-05-03 05:29:00,65.82,59,4756,0,28
2018-05-03 05:30:00,66.46,59,4715,0,28
2018-05-03 05:33:00,67.75,59,4598,0,28
2018-05-03 05:34:00,68.87,60,4533,0,28
2018-05-03 05:35:00,69.83,60,4469,0,28
2018-05-03 05:36:00,70.96,60,4398,0,28
2018-05-03 05:37:00,72.24,60,4328,0,28
2018-05-03 05:38:00,73.04,60,4252,0,28
2018-05-03 05:39:00,74.0,60,4181,0,28
2018-05-03 05:40:00,74.81,60,4117,0,28
2018-05-03 05:41:00,75.61,60,4052,0,28
2018-05-03 05:42:00,76.25,60,3988,0,28
2018-05-03 05:44:00,77.21,60,3923,0,28
2018-05-03 05:45:00,77.86,60,3865,0,28
2018-05-03 05:46:00,78.98,60,3800,0,28
2018-05-03 05:47:00,79.78,60,3736,0,28
2018-05-03 05:48:00,80.59,60,3677,0,28
2018-05-03 05:49:00,81.39,60,3618,0,28
2018-05-03 05:50:00,82.19,60,3560,0,28
2018-05-03 05:51:00,82.83,60,3507,0,28
2018-05-03 05:52:00,83.47,60,3454,0,28
2018-05-03 05:53:00,84.12,60,3407,0,28
2018-05-03 05:54:00,84.6,60,3360,0,28
2018-05-03 05:56:00,85.24,60,3319,0,28
2018-05-03 05:57:00,85.56,60,3284,0,28
2018-05-03 05:58:00,86.04,60,3249,0,28
2018-05-03 05:59:00,86.68,60,3214,0,28
2018-05-03 06:00:00,87.17,60,3184,0,28
2018-05-03 06:01:00,87.81,60,3155,0,28
2018-05-03 06:02:00,88.13,60,3126,0,28
2018-05-03 06:03:00,88.45,61,3090,0,28
2018-05-03 06:04:00,88.77,61,3055,0,28
2018-05-03 06:05:00,89.41,61,3014,0,27
2018-05-03 06:06:00,89.57,61,2979,0,27
2018-05-03 06:08:00,89.89,62,2938,0,27
2018-05-03 06:09:00,90.54,62,2897,0,27
2018-05-03 06:10:00,90.86,62,2856,0,27
2018-05-03 06:11:00,91.34,62,2815,0,27
2018-05-03 06:12:00,92.14,63,2768,0,27
2018-05-03 06:13:00,92.94,63,2721,0,27
2018-05-03 06:14:00,93.75,63,2674,0,27
2018-05-03 06:15:00,94.55,63,2627,0,27
2018-05-03 06:16:00,94.55,63,2580,0,27
2018-05-03 06:17:00,94.87,63,2527,0,27
2018-05-03 06:18:00,95.51,63,2475,0,27
2018-05-03 06:20:00,96.15,64,2410,0,27
2018-05-03 06:21:00,95.51,64,2346,0,27
2018-05-03 06:22:00,96.47,64,2275,0,27
2018-05-03 06:23:00,96.96,64,2199,0,27
2018-05-03 06:24:00,97.76,64,2111,0,27
2018-05-03 06:25:00,97.76,64,2023,0,27
2018-05-03 06:26:00,99.36,65,1929,0,27
2018-05-03 06:27:00,100.0,65,1835,0,27
2018-05-03 06:28:00,100.0,65,1736,0,27
2018-05-03 06:29:00,100.0,65,1636,0,27
2018-05-03 06:30:00,100.0,65,1524,0,27
2018-05-03 06:32:00,100.0,65,1413,0,27
2018-05-03 06:33:00,100.0,65,1296,0,27
2018-05-03 06:34:00,100.0,65,1184,0,27
2018-05-03 06:35:00,100.0,65,1067,0,27
2018-05-03 06:36:00,100.0,65,956,0,27
2018-05-03 06:37:00,100.0,65,844,0,27
2018-05-03 06:38:00,100.0,65,739,0,27
2018-05-03 06:39:00,100.0,64,633,0,27
2018-05-03 06:40:00,100.0,64,533,0,27
2018-05-03 06:41:00,100.0,63,439,0,27
2018-05-03 06:42:00,100.0,63,357,0,27
2018-05-03 06:44:00,100.0,62,281,0,27
2018-05-03 06:45:00,100.0,62,217,0,27
2018-05-03 06:46:00,100.0,62,152,0,27
2018-05-03 06:47:00,100.0,61,93,0,27
2018-05-03 06:48:00,100.0,61,52,0,27
2018-05-03 06:49:00,100.0,61,41,0,27
2018-05-03 06:50:00,100.0,62,29,0,27
2018-05-03 06:51:00,100.0,62,23,0,27
2018-05-03 06:52:00,100.0,62,17,0,27
2018-05-03 06:53:00,100.0,63,11,0,26
2018-05-03 06:54:00,100.0,64,11,0,26
2018-05-03 06:56:00,100.0,64,5,0,26
2018-05-03 06:57:00,100.0,65,0,0,26
2018-05-03 06:58:00,100.0,65,0,0,26
2018-05-03 06:59:00,100.0,65,0,0,26
2018-05-03 07:00:00,100.0,65,0,0,26
2018-05-03 07:01:00,100.0,65,0,0,26
2018-05-03 07:02:00,100.0,65,0,0,26
2018-05-03 07:03:00,100.0,66,0,0,26
2018-05-03 07:04:00,100.0,66,0,0,26
2018-05-03 07:05:00,100.0,66,0,0,26
