TIME,HUMEDAD DE LA TIERRA,HUMEDAD RELATIVA,INTENSIDAD LUMÍNICA,NIVEL UV,TEMPERATURA
2018-05-03 01:09:00,100.0,32,5847,12,35
2018-05-03 01:10:00,100.0,33,5876,12,34
2018-05-03 01:11:00,100.0,33,5876,12,34
2018-05-03 01:12:00,100.0,34,5876,12,34
2018-05-03 01:13:00,100.0,34,5876,12,34
2018-05-03 01:14:00,100.0,33,5876,12,34
2018-05-03 01:15:00,100.0,32,5882,12,35
2018-05-03 01:16:00,100.0,33,5882,12,34
2018-05-03 01:17:00,100.0,34,5882,12,34
2018-05-03 01:18:00,100.0,35,5882,12,34
2018-05-03 01:19:00,100.0,35,5882,12,34
2018-05-03 01:20:00,100.0,35,5882,12,34
2018-05-03 01:21:00,100.0,35,5882,12,34
2018-05-03 01:22:00,100.0,35,5882,12,34
2018-05-03 01:23:00,100.0,35,5882,12,34
2018-05-03 01:24:00,100.0,35,5882,12,34
2018-05-03 01:25:00,100.0,35,5882,12,34
2018-05-03 01:26:00,100.0,35,5876,12,34
2018-05-03 01:27:00,100.0,35,5882,12,34
2018-05-03 01:28:00,100.0,35,5882,12,34
2018-05-03 01:29:00,100.0,35,5888,12,34
2018-05-03 01:30:00,100.0,35,5888,12,34
2018-05-03 01:31:00,100.0,35,5888,12,34
2018-05-03 01:32:00,100.0,35,5888,12,33
2018-05-03 01:33:00,100.0,35,5888,12,33
2018-05-03 01:34:00,100.0,36,5888,12,34
2018-05-03 01:35:00,100.0,35,5888,12,34
2018-05-03 01:36:00,100.0,35,5888,12,34
2018-05-03 01:37:00,100.0,35,5888,12,34
2018-05-03 01:38:00,100.0,35,5888,12,34
2018-05-03 01:39:00,100.0,35,5888,12,34
2018-05-03 01:40:00,100.0,34,5888,12,35
2018-05-03 01:41:00,100.0,34,5853,12,35
2018-05-03 01:42:00,100.0,34,5841,12,35
2018-05-03 01:43:00,100.0,35,5841,12,34
2018-05-03 01:44:00,100.0,35,5841,12,33
2018-05-03 01:45:00,100.0,35,5841,12,33
2018-05-03 01:46:00,100.0,36,5847,12,32
2018-05-03 01:47:00,100.0,36,5853,12,32
2018-05-03 01:48:00,100.0,36,5882,12,33
2018-05-03 01:49:00,100.0,37,5882,12,33
2018-05-03 01:50:00,100.0,35,5882,12,34
2018-05-03 01:52:00,100.0,37,5882,12,33
2018-05-03 01:53:00,100.0,36,5882,12,33
2018-05-03 01:54:00,100.0,37,5847,12,33
2018-05-03 01:55:00,100.0,36,5865,12,33
2018-05-03 01:56:00,100.0,37,5847,12,33
2018-05-03 01:57:00,100.0,37,5853,12,33
2018-05-03 01:58:00,100.0,38,5865,12,32
2018-05-03 01:59:00,100.0,37,5882,12,33
2018-05-03 02:00:00,100.0,37,5882,12,33
2018-05-03 02:01:00,100.0,37,5882,12,34
2018-05-03 02:02:00,100.0,36,5882,12,34
2018-05-03 02:03:00,100.0,36,5882,12,34
2018-05-03 02:04:00,100.0,36,5882,12,33
2018-05-03 02:05:00,100.0,36,5882,12,33
2018-05-03 02:06:00,100.0,37,5882,12,33
2018-05-03 02:07:00,100.0,38,5882,12,33
2018-05-03 02:08:00,100.0,37,5865,12,33
2018-05-03 02:09:00,100.0,37,5847,12,33
2018-05-03 02:10:00,100.0,37,5870,12,33
2018-05-03 02:11:00,100.0,37,5847,12,33
2018-05-03 02:12:00,100.0,37,5847,12,33
2018-05-03 02:13:00,100.0,38,5882,12,33
2018-05-03 02:14:00,100.0,38,5882,12,33
2018-05-03 02:15:00,100.0,37,5882,12,33
2018-05-03 02:16:00,100.0,38,5876,12,33
2018-05-03 02:17:00,100.0,36,5876,12,33
2018-05-03 02:18:00,100.0,37,5865,12,33
2018-05-03 02:19:00,100.0,36,5876,12,33
2018-05-03 02:20:00,100.0,37,5876,12,33
2018-05-03 02:21:00,100.0,36,5876,12,33
2018-05-03 02:22:00,100.0,37,5876,12,33
2018-05-03 02:23:00,100.0,36,5870,12,33
2018-05-03 02:24:00,100.0,37,5876,12,32
2018-05-03 02:25:00,100.0,38,5876,12,32
2018-05-03 02:26:00,100.0,38,5876,12,32
2018-05-03 02:27:00,100.0,38,5876,12,32
2018-05-03 02:28:00,100.0,38,5870,12,32
2018-05-03 02:29:00,100.0,37,5870,12,33
2018-05-03 02:30:00,100.0,37,5876,12,32
2018-05-03 02:31:00,100.0,38,5870,12,32
2018-05-03 02:32:00,100.0,38,5876,12,33
2018-05-03 02:33:00,100.0,38,5876,12,33
2018-05-03 02:34:00,100.0,38,5876,12,33
2018-05-03 02:35:00,100.0,37,5870,12,33
2018-05-03 02:36:00,100.0,37,5870,12,33
2018-05-03 02:37:00,100.0,37,5876,12,32
2018-05-03 02:38:00,100.0,39,5876,12,32
2018-05-03 02:39:00,100.0,38,5870,12,32
2018-05-03 02:40:00,100.0,37,5865,12,32
2018-05-03 02:41:00,100.0,37,5865,12,32
2018-05-03 02:42:00,100.0,37,5870,12,32
2018-05-03 02:43:00,100.0,37,5870,12,32
2018-05-03 02:44:00,100.0,38,5865,12,32
2018-05-03 02:45:00,100.0,38,5865,12,32
2018-05-03 02:48:00,0.0,0,0,0,0
2018-05-03 02:49:00,100.0,38,5859,12,32
2018-05-03 02:50:00,100.0,39,5853,12,32
2018-05-03 02:51:00,100.0,40,5847,12,32
2018-05-03 02:52:00,100.0,39,5841,12,31
2018-05-03 02:53:00,100.0,39,5835,12,31
2018-05-03 02:54:00,100.0,39,5835,12,31
2018-05-03 02:55:00,100.0,40,5835,12,31
2018-05-03 02:56:00,100.0,41,5835,12,31
2018-05-03 02:57:00,100.0,41,5829,12,31
2018-05-03 02:58:00,100.0,42,5824,12,30
2018-05-03 02:59:00,100.0,42,5824,12,30
2018-05-03 03:00:00,100.0,42,5824,12,30
2018-05-03 03:01:00,100.0,42,5824,12,30
2018-05-03 03:02:00,100.0,43,5824,12,30
2018-05-03 03:03:00,100.0,43,5829,12,30
2018-05-03 03:04:00,100.0,43,5824,12,30
2018-05-03 03:05:00,100.0,43,5824,12,30
2018-05-03 03:06:00,100.0,43,5824,12,30
2018-05-03 03:07:00,100.0,43,5824,12,30
2018-05-03 03:08:00,100.0,43,5824,12,30
2018-05-03 03:09:00,100.0,43,5824,12,30
2018-05-03 03:10:00,100.0,43,5824,12,30
2018-05-03 03:11:00,100.0,43,5824,12,30
2018-05-03 03:12:00,100.0,44,5824,12,30
2018-05-03 03:13:00,100.0,44,5824,12,30
2018-05-03 03:14:00,100.0,44,5824,12,30
2018-05-03 03:15:00,100.0,44,5824,12,30
2018-05-03 03:16:00,100.0,44,5824,12,30
2018-05-03 03:17:00,100.0,44,5818,12,30
2018-05-03 03:18:00,100.0,45,5818,12,30
2018-05-03 03:19:00,100.0,44,5818,12,30
2018-05-03 03:20:00,100.0,45,5818,12,30
2018-05-03 03:21:00,100.0,44,5818,12,30
2018-05-03 03:22:00,100.0,45,5818,12,30
2018-05-03 03:23:00,100.0,45,5818,12,30
2018-05-03 03:24:00,100.0,45,5818,12,30
2018-05-03 03:25:00,100.0,45,5818,12,30
2018-05-03 03:26:00,100.0,45,5818,12,29
2018-05-03 03:27:00,100.0,45,5818,12,29
2018-05-03 03:28:00,100.0,45,5818,12,29
2018-05-03 03:29:00,100.0,45,5818,12,29
2018-05-03 03:30:00,100.0,46,5818,12,29
2018-05-03 03:31:00,100.0,46,5812,12,29
2018-05-03 03:32:00,100.0,45,5812,12,29
2018-05-03 03:33:00,100.0,45,5806,12,29
2018-05-03 03:34:00,100.0,45,5806,12,29
2018-05-03 03:35:00,100.0,45,5806,12,29
2018-05-03 03:36:00,100.0,45,5806,12,29
2018-05-03 03:37:00,100.0,46,5806,12,29
2018-05-03 03:38:00,100.0,46,5806,12,29
2018-05-03 03:39:00,100.0,46,5806,12,29
2018-05-03 03:40:00,100.0,46,5806,12,29
2018-05-03 03:41:00,100.0,46,5806,12,29
2018-05-03 03:42:00,100.0,46,5806,12,29
2018-05-03 03:43:00,100.0,46,5806,12,29
2018-05-03 03:44:00,100.0,46,5806,12,29
2018-05-03 03:45:00,100.0,46,5806,12,29
2018-05-03 03:46:00,100.0,46,5806,12,29
2018-05-03 03:47:00,100.0,46,5806,12,29
2018-05-03 03:48:00,100.0,46,5806,12,29
2018-05-03 03:49:00,100.0,46,5806,12,29
2018-05-03 03:50:00,100.0,46,5800,12,29
2018-05-03 03:51:00,100.0,46,5800,12,29
2018-05-03 03:52:00,100.0,46,5800,12,29
2018-05-03 03:54:00,0.0,0,0,0,0
2018-05-03 03:55:00,100.0,48,5794,12,28
2018-05-03 03:57:00,100.0,48,5794,12,28
2018-05-03 03:58:00,100.0,48,5794,12,28
2018-05-03 03:59:00,100.0,48,5794,12,28
2018-05-03 04:01:00,0.0,0,0,0,0
2018-05-03 04:03:00,0.0,0,0,0,0
2018-05-03 04:04:00,100.0,48,5782,12,28
2018-05-03 04:06:00,100.0,48,5782,12,28
2018-05-03 04:07:00,100.0,47,5782,12,28
2018-05-03 04:08:00,100.0,48,5782,12,28
2018-05-03 04:09:00,100.0,48,5782,12,28
2018-05-03 04:10:00,100.0,48,5777,12,28
2018-05-03 04:11:00,100.0,48,5777,12,28
2018-05-03 04:12:00,100.0,48,5777,12,28
2018-05-03 04:13:00,100.0,49,5777,12,28
2018-05-03 04:14:00,100.0,49,5777,12,28
2018-05-03 04:16:00,100.0,49,5771,12,28
2018-05-03 04:17:00,100.0,49,5771,12,28
2018-05-03 04:18:00,100.0,50,5771,12,28
2018-05-03 04:19:00,100.0,51,5771,12,28
2018-05-03 04:20:00,100.0,52,5771,12,28
2018-05-03 04:21:00,100.0,53,5765,12,28
2018-05-03 04:22:00,100.0,52,5765,12,28
2018-05-03 04:23:00,100.0,52,5765,12,28
2018-05-03 04:24:00,100.0,52,5765,12,28
2018-05-03 04:25:00,100.0,52,5765,12,28
2018-05-03 04:26:00,100.0,52,5759,12,28
2018-05-03 04:27:00,100.0,52,5759,12,28
2018-05-03 04:28:00,100.0,53,5759,12,28
2018-05-03 04:29:00,100.0,53,5759,12,28
2018-05-03 04:30:00,100.0,54,5759,12,28
2018-05-03 04:31:00,100.0,54,5759,12,28
2018-05-03 04:32:00,100.0,54,5753,12,28
2018-05-03 04:33:00,100.0,54,5753,12,28
2018-05-03 04:34:00,100.0,54,5753,12,28
2018-05-03 04:35:00,100.0,54,5753,12,28
2018-05-03 04:36:00,100.0,54,5753,12,28
2018-05-03 04:37:00,100.0,54,5747,12,28
2018-05-03 04:38:00,100.0,54,5747,12,28
2018-05-03 04:39:00,100.0,54,5747,12,28
2018-05-03 04:40:00,100.0,54,5747,12,28
2018-05-03 04:41:00,100.0,54,5747,12,28
2018-05-03 04:42:00,100.0,54,5747,12,28
2018-05-03 04:43:00,100.0,54,5741,12,28
2018-05-03 04:44:00,100.0,54,5741,12,28
2018-05-03 04:45:00,100.0,55,5741,12,28
2018-05-03 04:46:00,100.0,55,5741,12,28
2018-05-03 04:47:00,100.0,55,5741,12,28
2018-05-03 04:48:00,100.0,54,5736,12,28
2018-05-03 04:49:00,100.0,55,5736,12,28
2018-05-03 04:50:00,100.0,56,5736,12,28
2018-05-03 04:51:00,100.0,57,5736,12,28
2018-05-03 04:52:00,100.0,58,5736,12,28
2018-05-03 04:53:00,100.0,58,5730,12,28
2018-05-03 04:54:00,100.0,59,5730,12,28
2018-05-03 04:55:00,100.0,60,5730,12,28
2018-05-03 04:56:00,100.0,60,5730,12,28
2018-05-03 04:57:00,100.0,60,5730,12,28
2018-05-03 04:58:00,100.0,60,5730,12,28
2018-05-03 04:59:00,100.0,60,5724,12,28
2018-05-03 05:00:00,100.0,61,5724,12,28
2018-05-03 05:01:00,0.01,61,5724,12,28
2018-05-03 05:02:00,100.0,61,5724,12,28
2018-05-03 05:03:00,100.0,61,5724,12,28
2018-05-03 05:04:00,0.01,61,5724,12,28
2018-05-03 05:05:00,0.01,61,5724,12,28
2018-05-03 05:06:00,0.01,61,5724,12,28
2018-05-03 05:07:00,0.01,61,5718,12,28
2018-05-03 05:08:00,0.01,61,5718,12,28
2018-05-03 05:09:00,0.01,61,5718,12,28
2018-05-03 05:10:00,0.01,61,5718,12,28
2018-05-03 05:11:00,0.01,61,5712,12,28
2018-05-03 05:12:00,0.01,61,5712,12,28
2018-05-03 05:13:00,0.01,61,5712,12,28
2018-05-03 05:14:00,0.01,62,5712,12,28
2018-05-03 05:15:00,0.01,62,5712,12,28
2018-05-03 05:16:00,0.01,62,5706,12,28
2018-05-03 05:17:00,0.01,63,5706,12,28
2018-05-03 05:18:00,0.01,63,5706,12,28
2018-05-03 05:19:00,0.01,63,5706,12,28
2018-05-03 05:20:00,0.01,64,5700,12,28
2018-05-03 05:21:00,0.01,64,5700,12,28
2018-05-03 05:22:00,0.01,64,5700,12,28
2018-05-03 05:23:00,0.01,64,5695,12,28
2018-05-03 05:24:00,0.01,64,5695,12,28
2018-05-03 05:25:00,0.01,65,5695,12,28
2018-05-03 05:26:00,0.01,65,5695,12,28
2018-05-03 05:27:00,0.01,65,5689,12,28
2018-05-03 05:28:00,0.01,65,5689,12,28
2018-05-03 05:29:00,0.01,65,5683,12,28
2018-05-03 05:30:00,0.01,65,5683,12,28
2018-05-03 05:31:00,0.01,65,5683,12,28
2018-05-03 05:32:00,0.01,66,5677,12,28
2018-05-03 05:33:00,0.01,66,5677,12,27
2018-05-03 05:34:00,0.01,66,5671,12,27
2018-05-03 05:35:00,0.01,66,5671,12,27
2018-05-03 05:36:00,0.01,66,5665,12,27
2018-05-03 05:37:00,0.01,66,5665,12,27
2018-05-03 05:38:00,0.01,67,5659,12,27
2018-05-03 05:39:00,0.01,67,5653,12,27
2018-05-03 05:40:00,0.01,66,5653,12,27
2018-05-03 05:41:00,0.01,66,5648,12,27
2018-05-03 05:42:00,0.01,66,5642,12,27
2018-05-03 05:43:00,0.01,66,5636,12,27
2018-05-03 05:44:00,0.01,66,5630,12,27
2018-05-03 05:45:00,0.01,66,5624,12,27
2018-05-03 05:46:00,0.01,66,5618,12,27
2018-05-03 05:47:00,0.01,66,5607,12,27
2018-05-03 05:48:00,0.01,66,5601,12,27
2018-05-03 05:49:00,0.01,66,5589,12,27
2018-05-03 05:50:00,0.01,65,5577,12,27
2018-05-03 05:51:00,0.01,65,5548,12,27
2018-05-03 05:52:00,0.01,65,5542,12,27
2018-05-03 05:53:00,0.01,65,5519,12,27
2018-05-03 05:54:00,0.01,65,5483,12,27
2018-05-03 05:55:00,0.01,65,5448,12,27
2018-05-03 05:56:00,0.01,65,5413,12,27
2018-05-03 05:57:00,0.01,65,5372,12,27
2018-05-03 05:58:00,0.01,65,5331,12,27
2018-05-03 05:59:00,0.01,65,5296,12,27
2018-05-03 06:00:00,0.01,66,5255,12,27
2018-05-03 06:01:00,0.01,66,5214,12,27
2018-05-03 06:02:00,0.01,67,5173,12,27
2018-05-03 06:03:00,0.01,67,5126,12,27
2018-05-03 06:04:00,0.01,67,5079,12,27
2018-05-03 06:05:00,0.01,68,5026,12,27
2018-05-03 06:06:00,0.01,68,4973,12,27
2018-05-03 06:07:00,0.01,69,4920,12,27
2018-05-03 06:08:00,0.01,69,4862,12,27
2018-05-03 06:09:00,0.01,69,4815,12,27
2018-05-03 06:10:00,0.01,70,4756,12,27
2018-05-03 06:11:00,0.01,70,4697,12,27
2018-05-03 06:12:00,0.01,70,4639,12,27
2018-05-03 06:13:00,0.01,70,4568,12,27
2018-05-03 06:14:00,0.01,70,4498,12,27
2018-05-03 06:15:00,0.01,70,4428,12,27
2018-05-03 06:16:00,0.01,70,4357,12,27
2018-05-03 06:17:00,0.01,70,4281,12,27
2018-05-03 06:18:00,0.01,70,4199,12,27
2018-05-03 06:19:00,0.01,71,4111,12,27
2018-05-03 06:20:00,0.01,71,4011,12,27
2018-05-03 06:21:00,0.01,71,3900,12,27
2018-05-03 06:22:00,0.01,71,3782,12,27
2018-05-03 06:23:00,0.01,71,3665,12,27
2018-05-03 06:24:00,0.01,71,3536,12,27
2018-05-03 06:25:00,0.01,71,3407,12,27
2018-05-03 06:26:00,0.01,71,3272,12,27
2018-05-03 06:27:00,0.01,72,3120,12,27
2018-05-03 06:28:00,0.01,73,2973,12,26
2018-05-03 06:29:00,0.01,72,2821,12,26
2018-05-03 06:30:00,0.01,72,2651,12,26
2018-05-03 06:31:00,0.01,72,2469,12,26
2018-05-03 06:32:00,0.01,72,2304,12,26
2018-05-03 06:33:00,0.01,71,2129,12,26
2018-05-03 06:34:00,0.01,70,1947,12,27
2018-05-03 06:35:00,0.01,71,1771,12,26
2018-05-03 06:36:00,0.01,71,1595,12,26
2018-05-03 06:37:00,0.01,71,1419,12,26
2018-05-03 06:38:00,0.01,71,1255,12,26
2018-05-03 06:39:00,0.01,71,1096,12,26
2018-05-03 06:40:00,0.01,71,950,12,26
2018-05-03 06:41:00,0.01,69,815,12,27
2018-05-03 06:42:00,0.01,69,692,12,27
2018-05-03 06:44:00,0.01,69,580,12,27
2018-05-03 06:45:00,0.01,69,480,12,27
2018-05-03 06:46:00,0.01,69,375,12,26
2018-05-03 06:47:00,0.01,69,263,12,26
2018-05-03 06:48:00,0.01,69,181,12,26
2018-05-03 06:49:00,0.01,70,146,12,26
2018-05-03 06:50:00,0.01,70,123,12,26
2018-05-03 06:51:00,0.01,70,111,12,26
2018-05-03 06:52:00,0.01,71,99,12,26
2018-05-03 06:53:00,0.01,71,87,12,26
2018-05-03 06:54:00,0.01,71,76,12,26
2018-05-03 06:55:00,0.01,71,64,12,26
2018-05-03 06:56:00,0.01,71,58,12,26
2018-05-03 06:57:00,0.01,72,46,12,26
2018-05-03 06:58:00,0.01,72,35,12,26
2018-05-03 06:59:00,0.01,71,29,12,26
2018-05-03 07:00:00,0.01,71,23,12,26
2018-05-03 07:01:00,0.01,71,11,12,26
2018-05-03 07:02:00,0.01,72,11,12,26
2018-05-03 07:03:00,0.01,72,5,12,26
2018-05-03 07:04:00,0.01,72,5,12,26
2018-05-03 07:05:00,0.01,72,5,12,26
2018-05-03 07:06:00,0.01,72,0,12,26
2018-05-09 09:36:00,0.0,0,0,0,0
2018-05-09 09:38:00,0.0,0,0,0,0
2018-05-09 09:49:00,0.0,0,0,0,0
2018-05-09 09:50:00,0.01,78,5829,5,60
2018-05-09 09:51:00,0.01,78,5829,5,60
2018-05-09 09:52:00,0.01,78,5829,5,60
2018-05-09 09:53:00,0.01,78,5835,5,60
2018-05-09 09:54:00,0.01,78,5829,5,60
2018-05-09 09:55:00,0.01,78,5829,5,60
2018-05-09 09:56:00,0.01,78,5824,5,60
2018-05-09 09:57:00,0.01,78,5829,5,60
2018-05-09 09:58:00,0.01,78,5841,5,60
2018-05-09 09:59:00,0.01,78,5859,5,60
2018-05-09 10:00:00,0.01,78,5859,5,60
2018-05-09 10:01:00,0.01,5,5859,5,0
2018-05-09 10:02:00,0.01,78,5853,5,60
2018-05-09 10:03:00,0.01,78,5829,5,60
2018-05-09 10:04:00,0.01,78,5835,5,60
2018-05-09 10:05:00,0.01,0,5865,3,0
2018-05-09 10:06:00,0.01,78,5859,4,60
2018-05-09 10:07:00,0.01,78,5841,5,60
2018-05-09 10:08:00,0.01,78,5841,5,60
2018-05-09 10:09:00,0.01,78,5835,5,60
2018-05-09 10:10:00,0.01,78,5835,5,60
2018-05-09 10:11:00,0.01,78,5835,5,60
2018-05-09 10:12:00,0.01,78,5847,5,60
2018-05-09 10:13:00,0.01,78,5847,5,60
2018-05-09 10:42:00,0.0,0,0,0,0
2018-05-09 10:43:00,0.01,41,5876,6,32
2018-05-09 10:44:00,0.0,0,0,0,0
2018-05-09 10:45:00,0.01,40,5865,6,33
2018-05-09 10:49:00,0.0,0,0,0,0
2018-05-09 10:50:00,0.01,40,5870,7,33
2018-05-09 10:51:00,0.0,0,0,0,0
2018-05-09 10:53:00,0.01,40,5870,7,33
2018-05-09 10:54:00,0.01,40,5870,7,33
2018-05-09 10:55:00,0.01,39,5859,7,34
2018-05-09 10:58:00,0.0,0,0,0,0
2018-05-09 11:00:00,0.0,0,0,0,0
2018-05-09 11:01:00,0.01,35,5841,7,33
2018-05-09 11:02:00,0.01,35,5847,7,33
2018-05-09 11:03:00,0.01,35,5853,7,32
2018-05-09 11:04:00,0.01,33,5847,7,33
2018-05-09 11:05:00,0.01,34,5841,7,33
2018-05-09 11:06:00,0.01,35,5841,7,32
2018-05-09 11:07:00,0.01,34,5841,7,32
2018-05-09 11:08:00,0.01,35,5835,7,32
2018-05-09 11:09:00,0.01,35,5841,7,32
2018-05-09 11:10:00,0.01,35,5841,7,32
2018-05-09 11:11:00,0.01,35,5847,7,32
2018-05-09 11:12:00,0.01,34,5847,7,32
2018-05-09 11:13:00,0.01,35,5835,7,32
2018-05-09 11:14:00,0.01,34,5835,7,32
2018-05-09 11:15:00,0.01,35,5835,7,32
2018-05-09 11:16:00,0.01,35,5829,7,32
2018-05-09 11:17:00,0.01,36,5829,7,32
2018-05-09 11:18:00,0.01,35,5829,7,32
2018-05-09 11:19:00,0.01,35,5829,7,32
2018-05-09 11:20:00,0.01,34,5829,7,32
2018-05-09 11:21:00,0.0,0,0,0,0
2018-05-09 11:22:00,0.01,35,5835,7,32
2018-05-09 11:23:00,0.01,36,5829,7,32
2018-05-09 11:24:00,0.01,36,5829,7,32
2018-05-09 11:25:00,0.01,36,5829,7,32
2018-05-09 11:26:00,0.01,36,5829,7,31
2018-05-09 11:27:00,0.01,36,5835,7,31
2018-05-09 11:28:00,0.01,36,5835,7,31
2018-05-09 11:29:00,0.01,35,5829,7,31
2018-05-09 11:30:00,0.01,35,5835,7,31
2018-05-09 11:31:00,0.01,35,5835,7,31
2018-05-09 11:32:00,0.01,36,5835,7,31
2018-05-09 11:33:00,0.01,36,5835,7,31
2018-05-09 11:34:00,0.01,36,5835,7,31
2018-05-09 11:35:00,0.01,35,5835,7,31
2018-05-09 11:36:00,0.01,35,5835,7,31
2018-05-09 11:37:00,0.01,35,5835,7,31
2018-05-09 11:38:00,0.01,36,5835,7,31
2018-05-09 11:39:00,0.0,0,0,0,0
2018-05-09 11:40:00,0.01,40,5841,7,31
2018-05-09 11:41:00,0.01,42,5841,7,30
2018-05-09 11:42:00,0.01,43,5841,7,30
2018-05-09 11:43:00,0.01,44,5841,7,30
2018-05-09 11:44:00,0.01,45,5847,7,30
2018-05-09 11:45:00,0.01,45,5847,7,30
2018-05-09 11:46:00,0.01,45,5847,7,30
2018-05-09 11:47:00,0.01,46,5847,7,30
2018-05-09 11:48:00,0.01,46,5859,7,30
2018-05-09 11:49:00,0.01,46,5870,7,30
2018-05-09 11:50:00,0.01,47,5859,7,30
2018-05-09 11:51:00,0.01,46,5853,7,30
2018-05-09 11:52:00,0.01,46,5853,7,30
