TIME,HUMEDAD DE LA TIERRA,HUMEDAD RELATIVA,INTENSIDAD LUMÍNICA,NIVEL UV,TEMPERATURA
2018-05-03 01:52:00,49.29,35,5876,1,35
2018-05-03 01:53:00,48.97,35,5876,1,35
2018-05-03 01:54:00,48.97,35,5841,1,35
2018-05-03 01:55:00,48.65,35,5847,1,34
2018-05-03 01:56:00,48.49,35,5847,1,35
2018-05-03 01:57:00,48.32,36,5853,1,34
2018-05-03 01:58:00,48.32,36,5847,1,34
2018-05-03 01:59:00,48.0,36,5876,1,34
2018-05-03 02:00:00,47.68,37,5876,1,34
2018-05-03 02:01:00,47.36,36,5876,1,35
2018-05-03 02:02:00,47.04,35,5876,1,35
2018-05-03 02:03:00,46.88,35,5876,1,35
2018-05-03 02:04:00,46.88,35,5882,1,35
2018-05-03 02:05:00,46.56,34,5882,1,36
2018-05-03 02:06:00,46.56,33,5882,1,37
2018-05-03 02:07:00,46.24,33,5882,1,37
2018-05-03 02:08:00,45.92,33,5853,1,38
2018-05-03 02:09:00,45.76,33,5847,1,38
2018-05-03 02:10:00,45.6,33,5865,1,38
2018-05-03 02:11:00,45.44,33,5847,1,38
2018-05-03 02:12:00,45.44,32,5900,1,37
2018-05-03 02:13:00,45.44,33,5906,1,38
2018-05-03 02:14:00,45.28,32,5912,1,39
2018-05-03 02:15:00,45.28,31,5906,1,39
2018-05-03 02:16:00,45.28,31,5906,1,39
2018-05-03 02:17:00,45.11,32,5906,1,38
2018-05-03 02:18:00,44.95,31,5876,1,39
2018-05-03 02:19:00,44.95,30,5906,1,39
2018-05-03 02:20:00,44.79,31,5906,1,38
2018-05-03 02:21:00,44.47,31,5906,1,38
2018-05-03 02:22:00,44.31,31,5906,1,38
2018-05-03 02:23:00,43.99,31,5906,1,38
2018-05-03 02:24:00,43.83,31,5906,1,38
2018-05-03 02:25:00,43.35,31,5906,1,38
2018-05-03 02:26:00,43.67,31,5906,1,38
2018-05-03 02:27:00,43.35,30,5906,1,38
2018-05-03 02:28:00,43.35,30,5900,1,38
2018-05-03 02:29:00,43.19,30,5900,1,38
2018-05-03 02:30:00,42.87,30,5906,1,38
2018-05-03 02:31:00,43.03,31,5906,1,38
2018-05-03 02:32:00,42.71,31,5906,2,38
2018-05-03 02:33:00,42.87,31,5906,4,38
2018-05-03 02:35:00,42.55,31,5912,5,38
2018-05-03 02:36:00,42.87,31,5906,5,38
2018-05-03 02:37:00,42.55,30,5912,6,38
2018-05-03 02:38:00,42.39,30,5912,6,38
2018-05-03 02:39:00,42.23,30,5912,7,38
2018-05-03 02:40:00,41.9,30,5906,6,38
2018-05-03 02:41:00,41.9,30,5894,5,38
2018-05-03 02:42:00,41.9,30,5900,4,37
2018-05-03 02:43:00,41.74,30,5906,6,37
2018-05-03 02:44:00,41.74,30,5900,5,37
2018-05-03 02:45:00,41.74,30,5894,5,37
2018-05-03 02:46:00,42.07,30,5894,4,37
2018-05-03 02:47:00,41.9,30,5888,3,37
2018-05-03 02:48:00,41.74,30,5876,3,37
2018-05-03 02:49:00,41.74,31,5876,3,36
2018-05-03 02:50:00,42.07,31,5865,2,36
2018-05-03 02:51:00,41.9,31,5859,2,35
2018-05-03 02:52:00,42.07,31,5841,1,35
2018-05-03 02:53:00,42.07,32,5847,1,34
2018-05-03 02:54:00,42.07,32,5847,1,33
2018-05-03 02:55:00,42.07,33,5847,1,33
2018-05-03 02:56:00,41.9,34,5835,1,33
2018-05-03 02:57:00,41.74,35,5835,1,32
2018-05-03 02:58:00,42.07,36,5829,0,32
2018-05-03 02:59:00,42.23,36,5824,0,32
2018-05-03 03:00:00,42.07,36,5824,0,32
2018-05-03 03:01:00,42.07,37,5824,0,31
2018-05-03 03:02:00,43.19,38,5824,0,31
2018-05-03 03:03:00,42.71,38,5824,0,31
2018-05-03 03:04:00,42.71,39,5824,0,31
2018-05-03 03:05:00,42.55,40,5824,0,31
2018-05-03 03:06:00,43.35,40,5824,0,31
2018-05-03 03:07:00,42.87,40,5818,0,31
2018-05-03 03:08:00,42.87,41,5818,0,31
2018-05-03 03:09:00,43.03,41,5818,0,31
2018-05-03 03:10:00,42.71,42,5812,0,30
2018-05-03 03:11:00,42.55,42,5812,0,30
2018-05-03 03:12:00,42.39,42,5812,0,30
2018-05-03 03:13:00,42.55,42,5812,0,30
2018-05-03 03:14:00,42.55,43,5806,0,30
2018-05-03 03:15:00,42.23,43,5806,0,30
2018-05-03 03:18:00,42.71,43,5806,0,30
2018-05-03 03:19:00,41.9,43,5800,0,30
2018-05-03 03:20:00,41.9,43,5800,0,30
2018-05-03 03:21:00,41.58,43,5800,0,30
2018-05-03 03:22:00,41.42,44,5800,0,30
2018-05-03 03:23:00,41.26,44,5800,0,30
2018-05-03 03:24:00,41.42,44,5800,0,30
2018-05-03 03:25:00,41.26,44,5794,0,30
2018-05-09 10:36:00,74.97,58,5835,0,32
2018-05-09 10:37:00,68.23,55,5829,0,30
2018-05-09 10:38:00,63.41,53,5818,0,30
2018-05-09 10:39:00,60.52,53,5806,0,30
2018-05-09 10:40:00,58.12,52,5829,0,31
2018-05-09 10:41:00,56.51,50,5829,0,31
2018-05-09 10:42:00,54.91,49,5829,0,31
2018-05-09 10:44:00,0.0,0,0,0,0
2018-05-09 10:45:00,52.34,46,5835,0,31
2018-05-09 10:46:00,52.34,48,5824,0,31
2018-05-09 10:47:00,52.18,47,5824,0,31
2018-05-09 10:48:00,52.34,47,5812,0,31
2018-05-09 10:49:00,52.5,46,5835,0,31
2018-05-09 10:50:00,52.98,46,5835,0,31
2018-05-09 10:51:00,52.82,47,5829,0,32
2018-05-09 10:52:00,52.98,48,5841,0,31
2018-05-09 10:53:00,53.3,48,5835,0,32
2018-05-09 10:55:00,53.94,49,5841,0,32
2018-05-09 10:56:00,54.1,49,5824,0,32
2018-05-09 10:57:00,54.26,48,5818,0,32
2018-05-09 10:59:00,0.0,0,0,0,0
2018-05-09 11:00:00,54.74,44,5812,0,31
2018-05-09 11:02:00,0.0,0,0,0,0
2018-05-09 11:03:00,55.07,44,5818,0,31
2018-05-09 11:04:00,55.55,46,5818,0,31
2018-05-09 11:05:00,55.55,44,5818,0,31
2018-05-09 11:07:00,0.0,0,0,0,0
2018-05-09 11:08:00,56.19,44,5812,0,31
2018-05-09 11:09:00,56.19,45,5818,0,30
2018-05-09 11:10:00,56.67,44,5818,0,30
2018-05-09 11:11:00,56.67,43,5824,0,31
2018-05-09 11:12:00,56.83,44,5818,0,30
2018-05-09 11:13:00,56.99,43,5812,0,32
2018-05-09 11:14:00,56.99,44,5812,0,30
2018-05-09 11:15:00,57.15,44,5806,0,30
2018-05-09 11:17:00,0.0,0,0,0,0
2018-05-09 11:18:00,57.79,44,5806,0,30
2018-05-09 11:19:00,58.12,44,5806,0,30
2018-05-09 11:20:00,58.28,44,5806,0,30
2018-05-09 11:21:00,58.28,44,5806,0,30
2018-05-09 11:22:00,58.44,44,5806,0,30
2018-05-09 11:23:00,58.44,44,5806,0,30
2018-05-09 11:24:00,58.44,44,5806,0,30
2018-05-09 11:25:00,58.6,44,5806,0,30
2018-05-09 11:26:00,58.6,43,5806,0,30
2018-05-09 11:27:00,58.76,43,5806,0,30
2018-05-09 11:28:00,58.92,44,5812,0,30
2018-05-09 11:29:00,59.08,44,5812,0,30
2018-05-09 11:30:00,59.24,44,5812,0,30
2018-05-09 11:31:00,59.24,43,5812,0,30
2018-05-09 11:32:00,59.4,43,5812,0,30
2018-05-09 11:33:00,59.4,43,5812,0,30
2018-05-09 11:35:00,59.4,43,5812,0,30
2018-05-09 11:36:00,59.72,43,5806,0,30
2018-05-09 11:37:00,59.72,43,5812,0,30
2018-05-09 11:39:00,0.0,0,0,0,0
2018-05-09 11:40:00,59.88,45,5818,0,30
2018-05-09 11:41:00,60.04,45,5818,0,30
2018-05-09 11:43:00,0.0,0,0,0,0
2018-05-09 11:44:00,60.36,50,5824,0,30
2018-05-09 11:45:00,60.68,52,5824,0,30
2018-05-09 11:46:00,60.52,52,5824,0,30
2018-05-09 11:47:00,60.52,53,5824,1,30
2018-05-09 11:48:00,60.68,52,5829,1,30
2018-05-09 11:49:00,60.52,53,5841,1,30
2018-05-09 11:50:00,59.4,52,5841,1,30
2018-05-09 11:51:00,60.68,53,5835,1,30
2018-05-09 11:52:00,60.68,52,5835,1,30
2018-05-09 11:53:00,60.68,52,5829,1,30
2018-05-09 11:54:00,60.84,52,5824,1,30
2018-05-09 11:55:00,61.0,52,5824,0,30
2018-05-09 11:56:00,61.0,52,5824,0,30
2018-05-09 11:57:00,61.0,53,5824,1,30
2018-05-09 11:58:00,61.0,52,5829,1,30
2018-05-09 11:59:00,61.0,52,5835,1,30
2018-05-09 12:00:00,60.84,53,5841,1,30
2018-05-09 12:01:00,60.84,53,5841,1,30
2018-05-09 12:02:00,61.0,53,5841,1,30
2018-05-09 12:03:00,60.84,52,5835,1,30
2018-05-09 12:04:00,60.84,52,5824,1,30
2018-05-09 12:05:00,61.0,52,5824,0,30
2018-05-09 12:06:00,60.84,52,5818,0,30
2018-05-09 12:07:00,60.68,52,5818,0,30
2018-05-09 12:08:00,60.84,52,5829,0,30
2018-05-09 12:09:00,60.68,52,5829,1,30
2018-05-09 12:10:00,60.68,53,5835,1,30
2018-05-09 12:11:00,60.68,53,5835,1,30
2018-05-09 12:12:00,60.52,53,5841,1,30
2018-05-09 12:13:00,60.68,52,5859,1,30
2018-05-09 12:14:00,60.68,52,5859,1,30
2018-05-09 12:15:00,60.68,51,5853,1,31
2018-05-09 12:16:00,60.68,51,5835,1,31
2018-05-09 12:17:00,60.84,51,5835,1,31
2018-05-09 12:18:00,60.68,51,5853,1,31
2018-05-09 12:19:00,60.84,50,5853,1,31
2018-05-09 12:20:00,61.16,50,5853,1,32
2018-05-09 12:21:00,61.16,50,5835,1,32
2018-05-09 12:22:00,61.33,51,5829,1,31
2018-05-09 12:23:00,61.16,53,5870,1,31
2018-05-09 12:24:00,61.16,53,5870,1,31
2018-05-09 12:25:00,61.33,54,5870,1,31
2018-05-09 12:26:00,61.33,54,5870,1,32
2018-05-09 12:27:00,61.16,54,5870,1,32
2018-05-09 12:28:00,61.16,49,5870,1,33
2018-05-09 12:29:00,61.33,49,5870,1,33
2018-05-09 12:30:00,61.33,48,5870,1,33
2018-05-09 12:32:00,0.0,0,0,0,0
2018-05-09 12:33:00,61.16,49,5865,1,33
2018-05-09 12:34:00,61.33,50,5870,1,33
2018-05-09 12:35:00,61.16,50,5870,1,33
2018-05-09 12:36:00,61.16,50,5870,1,33
2018-05-09 12:37:00,61.0,50,5870,1,33
2018-05-09 12:38:00,61.16,50,5870,1,33
2018-05-09 12:39:00,61.16,50,5870,1,33
2018-05-09 12:40:00,61.16,50,5841,1,33
2018-05-09 12:41:00,61.16,50,5859,1,33
2018-05-09 12:42:00,61.16,50,5847,1,33
2018-05-09 12:43:00,61.16,50,5870,1,32
2018-05-09 12:44:00,61.16,51,5859,1,32
2018-05-09 12:46:00,0.0,0,0,0,0
2018-05-09 12:47:00,61.16,50,5870,1,32
2018-05-09 12:48:00,61.16,49,5876,1,33
2018-05-09 12:50:00,61.33,50,5876,1,32
2018-05-09 12:51:00,61.16,49,5876,1,33
2018-05-09 12:52:00,61.16,49,5876,3,33
2018-05-09 12:53:00,61.0,48,5876,2,33
2018-05-09 12:54:00,61.16,51,5870,2,33
2018-05-09 12:55:00,60.68,51,5847,2,33
2018-05-09 12:56:00,60.68,47,5853,1,33
2018-05-09 12:57:00,60.68,47,5876,1,33
2018-05-09 12:58:00,60.52,46,5882,1,33
2018-05-09 12:59:00,60.68,46,5876,1,33
2018-05-09 13:01:00,0.0,0,0,0,0
2018-05-09 13:02:00,60.52,45,5841,1,33
2018-05-09 13:03:00,60.52,46,5835,1,32
2018-05-09 13:04:00,60.52,46,5824,1,32
2018-05-09 13:05:00,60.52,46,5824,1,31
2018-05-09 13:06:00,60.52,46,5829,1,31
2018-05-09 13:07:00,60.52,47,5841,1,30
2018-05-09 13:08:00,61.0,46,5853,1,31
2018-05-09 13:09:00,60.84,49,5882,1,33
2018-05-09 13:10:00,60.36,46,5882,1,33
2018-05-09 13:11:00,60.2,45,5847,8,34
2018-05-09 13:12:00,60.84,45,5865,1,34
2018-05-09 13:13:00,60.84,45,5824,1,34
2018-05-09 13:14:00,60.84,44,5812,1,33
2018-05-09 13:15:00,61.0,45,5812,0,32
2018-05-09 13:16:00,60.68,45,5824,1,31
2018-05-09 13:18:00,0.0,0,0,0,0
2018-05-09 13:19:00,60.68,46,5812,1,30
2018-05-09 13:20:00,60.52,46,5853,3,30
2018-05-09 13:22:00,0.0,0,0,0,0
2018-05-09 13:24:00,0.0,0,0,0,0
2018-05-09 13:26:00,0.0,0,0,0,0
2018-05-09 13:28:00,0.0,0,0,0,0
2018-05-09 13:29:00,60.04,43,5794,0,32
2018-05-09 13:30:00,60.2,44,5794,0,31
2018-05-09 13:33:00,0.0,0,0,0,0
2018-05-09 13:34:00,59.88,46,5788,0,30
2018-05-09 13:35:00,59.88,46,5788,0,30
2018-05-09 13:36:00,59.88,47,5788,0,30
2018-05-09 13:37:00,60.04,47,5788,0,30
2018-05-09 13:38:00,59.88,48,5788,0,30
2018-05-09 13:39:00,59.88,52,5788,0,29
2018-05-09 13:40:00,60.04,48,5788,0,30
2018-05-09 13:41:00,59.88,49,5788,0,30
2018-05-09 13:42:00,59.88,49,5788,0,30
2018-05-09 13:43:00,59.88,49,5788,0,30
2018-05-09 13:44:00,59.72,48,5782,0,29
2018-05-09 13:45:00,59.72,48,5782,0,29
2018-05-09 13:46:00,59.72,48,5777,0,29
2018-05-09 13:47:00,59.72,52,5777,0,29
2018-05-09 13:48:00,59.72,52,5777,0,29
2018-05-09 13:50:00,0.0,0,0,0,0
2018-05-09 13:52:00,0.0,0,0,0,0
2018-05-09 13:53:00,59.4,51,5765,0,28
2018-05-09 13:55:00,0.0,0,0,0,0
2018-05-09 13:57:00,0.0,0,0,0,0
2018-05-09 13:58:00,59.24,51,5765,0,28
2018-05-09 14:00:00,0.0,0,0,0,0
2018-05-09 14:01:00,59.08,51,5777,0,28
2018-05-09 14:02:00,58.92,51,5782,0,28
2018-05-09 14:03:00,58.76,54,5788,0,28
2018-05-09 14:04:00,58.76,54,5777,0,28
2018-05-09 14:05:00,58.6,54,5771,0,28
2018-05-09 14:06:00,58.28,53,5765,0,28
2018-05-23 10:22:00,0.17,31,5812,1,31
2018-05-23 10:47:00,44.15,0,5841,0,0
2018-05-23 10:48:00,51.53,0,5853,0,0
2018-05-23 10:49:00,37.25,0,5859,0,0
2018-05-23 10:50:00,36.13,0,5800,0,0
2018-05-23 10:51:00,35.32,0,4680,0,0
2018-05-23 10:52:00,35.16,0,1818,0,0
2018-05-23 10:53:00,35.0,0,2551,0,0
2018-05-23 10:54:00,35.0,0,2422,0,0
2018-05-23 10:55:00,34.84,0,2334,0,0
2018-05-23 10:56:00,34.84,0,2246,0,0
2018-05-23 10:57:00,34.84,0,2170,0,0
2018-05-23 10:58:00,34.68,0,2234,0,0
2018-05-23 10:59:00,34.68,0,2193,0,0
2018-05-23 11:00:00,34.68,0,2175,0,0
2018-05-23 11:01:00,34.52,0,2287,0,0
2018-05-23 11:02:00,34.2,0,2275,0,0
2018-05-23 11:03:00,34.04,0,2269,0,0
2018-05-23 11:04:00,33.88,0,2621,0,0
2018-05-23 11:05:00,33.72,0,2604,0,0
2018-05-23 11:06:00,33.56,0,2580,0,0
2018-05-23 11:07:00,33.56,0,2521,0,0
2018-05-23 11:08:00,33.4,0,2457,0,0
2018-05-23 11:09:00,33.4,0,2856,0,0
2018-05-23 11:10:00,33.24,0,2656,0,0
2018-05-23 11:11:00,33.24,0,2480,0,0
2018-05-23 11:12:00,33.08,0,2598,0,0
2018-05-23 11:13:00,33.08,0,2563,0,0
2018-05-23 11:14:00,32.92,0,2521,0,0
2018-05-23 11:15:00,32.92,0,2527,0,0
2018-05-23 11:16:00,32.76,0,2574,0,0
2018-05-23 11:17:00,32.76,0,2451,0,0
2018-05-23 11:18:00,32.6,0,2492,0,0
2018-05-23 11:19:00,32.44,0,2674,0,0
2018-05-23 11:20:00,32.27,0,2803,0,0
2018-05-23 11:21:00,32.27,0,2715,0,0
2018-05-23 11:22:00,32.11,0,2492,0,0
2018-05-23 11:23:00,32.11,0,2340,0,0
2018-05-23 11:24:00,31.79,0,2563,0,0
2018-05-23 11:25:00,31.63,0,2686,0,0
2018-05-23 11:26:00,31.63,0,2475,0,0
2018-05-23 11:27:00,31.47,0,2310,0,0
2018-05-23 11:28:00,31.31,0,2275,0,0
2018-05-23 11:29:00,31.15,0,2381,0,0
2018-05-23 11:30:00,30.99,0,2246,0,0
2018-05-23 11:31:00,30.67,0,2228,0,0
2018-05-23 11:32:00,30.51,0,2310,1,0
2018-05-23 11:33:00,30.19,0,2234,0,0
2018-05-23 11:34:00,30.03,0,2146,1,0
2018-05-23 11:35:00,29.71,0,2123,0,0
2018-05-23 11:36:00,29.39,0,2011,0,0
2018-05-23 11:37:00,29.23,0,2181,0,0
2018-05-23 11:38:00,28.58,0,2158,0,0
2018-05-23 11:39:00,28.26,0,2392,0,0
2018-05-23 11:40:00,28.1,0,2217,1,0
2018-05-23 11:41:00,28.1,0,2111,1,0
2018-05-23 11:42:00,27.94,0,2287,0,0
2018-05-23 11:43:00,27.78,0,2304,0,0
2018-05-23 11:44:00,27.62,0,2099,0,0
2018-05-23 11:45:00,27.62,0,2035,0,0
2018-05-23 11:46:00,27.3,0,2093,0,0
2018-05-23 11:47:00,26.82,0,2093,0,0
2018-05-23 11:48:00,26.34,0,2064,0,0
2018-05-23 11:49:00,26.18,0,2005,0,0
2018-05-23 11:50:00,26.02,0,1988,0,0
2018-05-23 11:51:00,25.69,0,2093,0,0
2018-05-23 11:52:00,25.53,0,2093,0,0
2018-05-23 11:53:00,25.05,0,1976,0,0
2018-05-23 11:54:00,25.05,0,1953,0,0
2018-05-23 11:55:00,24.73,0,1917,0,0
2018-05-23 11:56:00,24.41,0,1888,0,0
2018-05-23 11:58:00,24.09,0,1900,1,0
2018-05-23 11:59:00,23.77,0,2005,1,0
2018-05-23 12:00:00,23.61,0,2111,0,0
2018-05-23 12:01:00,23.29,0,2228,0,0
2018-05-23 12:02:00,22.97,0,2029,0,0
2018-05-23 12:03:00,22.97,0,1964,0,0
2018-05-23 12:04:00,22.81,0,1912,0,0
2018-05-23 12:05:00,22.64,0,1870,0,0
2018-05-23 12:06:00,22.64,0,1788,0,0
2018-05-23 12:07:00,22.64,0,1777,0,0
2018-05-23 12:08:00,22.48,0,1900,0,0
2018-05-23 12:09:00,22.48,0,2140,0,0
2018-05-23 12:10:00,22.48,0,1970,0,0
2018-05-23 12:11:00,22.32,0,1935,0,0
2018-05-23 12:12:00,22.0,0,1970,0,0
2018-05-23 12:13:00,22.0,0,1994,0,0
2018-05-23 12:14:00,21.84,0,1894,0,0
2018-05-23 12:15:00,21.52,0,1888,0,0
2018-05-23 12:16:00,21.52,0,1853,0,0
2018-05-23 12:17:00,21.2,0,1900,0,0
2018-05-23 12:18:00,21.04,0,1888,0,0
2018-05-23 12:19:00,21.04,0,1882,0,0
