id_Variable;id_nodo;Temperatura;Humedad;Hum. Tierra;Nivel_UV;intlum;ano;MES;DIA;HORA;MINUTO;
10474;4;-;0;20,72;0;2082;2018;5;23;12;58;
10475;2;34;21;78,82;0;5876;2018;5;23;12;58;
10476;5;33;29;18,63;0;5853;2018;5;23;12;59;
10477;3;35;25;94,87;0;5847;2018;5;23;12;59;
10478;4;-;0;20,72;0;2228;2018;5;23;12;59;
10479;2;34;22;78,82;0;5870;2018;5;23;12;59;
10480;5;33;29;18,63;0;5847;2018;5;23;13;0;
10481;3;35;25;94,87;0;5847;2018;5;23;13;0;
10482;4;-;0;20,72;0;2322;2018;5;23;13;0;
10483;2;34;21;78,82;0;5876;2018;5;23;13;0;
10484;5;33;29;18,63;0;5847;2018;5;23;13;1;
10485;3;35;25;94,87;0;5847;2018;5;23;13;1;
10486;4;-;0;20,72;0;2146;2018;5;23;13;1;
10487;2;34;22;78,98;0;5876;2018;5;23;13;1;
10488;5;34;29;18,63;0;5847;2018;5;23;13;2;
10489;3;34;26;94,87;0;5847;2018;5;23;13;2;
10490;4;-;0;20,72;0;2052;2018;5;23;13;2;
10491;2;35;21;78,82;0;5876;2018;5;23;13;2;
10492;5;34;29;18,63;0;5847;2018;5;23;13;3;
10493;3;35;25;94,87;0;5847;2018;5;23;13;3;
10494;4;-;0;20,56;0;2111;2018;5;23;13;3;
10495;2;35;21;78,98;0;5876;2018;5;23;13;3;
10496;5;34;29;18,63;0;5847;2018;5;23;13;4;
10497;3;35;25;94,87;0;5847;2018;5;23;13;4;
10498;4;-;0;20,56;0;2087;2018;5;23;13;4;
10499;2;35;21;78,98;0;5870;2018;5;23;13;4;
10500;5;34;29;18,79;0;5847;2018;5;23;13;5;
10501;3;35;25;94,87;0;5847;2018;5;23;13;5;
10502;4;-;0;20,56;0;2029;2018;5;23;13;5;
10503;2;35;20;78,98;0;5865;2018;5;23;13;5;
10504;5;33;29;18,79;0;5847;2018;5;23;13;6;
10505;3;35;25;94,71;0;5847;2018;5;23;13;6;
10506;4;-;0;20,56;0;2217;2018;5;23;13;6;
10507;2;34;21;78,98;0;5870;2018;5;23;13;6;
10508;5;33;29;18,63;0;5847;2018;5;23;13;7;
10509;3;35;25;94,87;0;5853;2018;5;23;13;7;
10510;4;-;0;20,56;0;2234;2018;5;23;13;7;
10511;2;34;21;79,14;0;5876;2018;5;23;13;7;
10512;5;33;29;18,63;0;5847;2018;5;23;13;8;
10513;3;35;25;94,87;0;5853;2018;5;23;13;8;
10514;4;-;0;20,72;0;2152;2018;5;23;13;8;
10515;2;34;22;79,3;0;5876;2018;5;23;13;8;
10516;5;33;29;18,63;0;5853;2018;5;23;13;9;
10517;3;35;25;94,71;0;5853;2018;5;23;13;9;
10518;4;-;0;20,56;0;2287;2018;5;23;13;9;
10519;2;34;21;79,14;0;5876;2018;5;23;13;9;
10520;5;33;29;18,63;0;5853;2018;5;23;13;10;
10521;3;35;25;94,71;0;5853;2018;5;23;13;10;
10522;4;-;0;20,56;0;2222;2018;5;23;13;10;
10523;2;34;22;79,3;0;5870;2018;5;23;13;10;
10524;5;34;29;18,47;0;5847;2018;5;23;13;11;
10525;3;35;25;94,71;0;5853;2018;5;23;13;11;
10526;4;-;0;20,56;0;2281;2018;5;23;13;11;
10527;2;34;21;79,46;0;5870;2018;5;23;13;11;
10528;5;33;28;18,31;0;5841;2018;5;23;13;12;
10529;3;35;24;94,55;0;5841;2018;5;23;13;12;
10530;4;-;0;20,4;0;2346;2018;5;23;13;12;
10531;2;34;21;79,46;0;5870;2018;5;23;13;12;
10532;5;33;29;18,47;0;5847;2018;5;23;13;13;
10533;3;35;24;94,71;0;5853;2018;5;23;13;13;
10534;4;-;0;20,4;0;2281;2018;5;23;13;13;
10535;2;34;21;79,46;0;5870;2018;5;23;13;13;
10536;5;33;29;18,63;0;5847;2018;5;23;13;14;
10537;3;35;25;94,55;0;5853;2018;5;23;13;14;
10538;4;-;0;20,56;0;2211;2018;5;23;13;14;
10539;2;34;21;79,46;0;5870;2018;5;23;13;14;
10540;5;33;28;18,31;0;5847;2018;5;23;13;15;
10541;3;35;25;94,55;0;5853;2018;5;23;13;15;
10542;4;-;0;20,56;0;2140;2018;5;23;13;15;
10543;2;34;21;79,46;0;5870;2018;5;23;13;15;
10544;5;33;28;18,31;0;5847;2018;5;23;13;16;
10545;3;35;24;94,71;0;5853;2018;5;23;13;16;
10546;4;-;0;20,56;0;2046;2018;5;23;13;16;
10547;2;34;21;79,46;0;5870;2018;5;23;13;16;
10548;5;33;28;18,15;0;5788;2018;5;23;13;17;
10549;3;36;24;94,71;0;5782;2018;5;23;13;17;
10550;4;-;0;20,56;0;2058;2018;5;23;13;17;
10551;2;34;21;79,46;0;5829;2018;5;23;13;17;
10552;5;33;28;18,47;0;5777;2018;5;23;13;18;
10553;3;36;23;94,55;0;5782;2018;5;23;13;18;
10554;4;-;0;20,56;0;2023;2018;5;23;13;18;
10555;2;34;21;79,62;0;5829;2018;5;23;13;18;
10556;5;33;28;18,63;0;5794;2018;5;23;13;19;
10557;3;35;23;94,55;0;5794;2018;5;23;13;19;
10558;4;-;0;20,4;0;1976;2018;5;23;13;19;
10559;2;33;21;79,62;0;5835;2018;5;23;13;19;
10560;5;33;28;18,15;0;5841;2018;5;23;13;20;
10561;3;35;24;94,55;0;5847;2018;5;23;13;20;
10562;4;-;0;20,4;0;1953;2018;5;23;13;20;
10563;2;33;22;79,78;0;5865;2018;5;23;13;20;
10564;5;32;29;18,15;0;5841;2018;5;23;13;21;
10565;3;37;23;94,55;0;5847;2018;5;23;13;21;
10566;4;-;0;20,56;0;2017;2018;5;23;13;21;
10567;2;33;22;80,42;0;5859;2018;5;23;13;21;
10568;5;33;29;18,15;0;5847;2018;5;23;13;22;
10569;3;37;21;94,39;0;5847;2018;5;23;13;22;
10570;4;-;0;20,4;0;1976;2018;5;23;13;22;
10571;2;34;21;80,75;0;5865;2018;5;23;13;22;
10572;5;33;28;17,99;0;5847;2018;5;23;13;23;
10573;3;38;21;93,91;0;5847;2018;5;23;13;23;
10574;4;-;0;20,4;0;1923;2018;5;23;13;23;
10575;2;34;22;80,91;0;5865;2018;5;23;13;23;
10576;5;33;29;17,99;0;5841;2018;5;23;13;24;
10577;3;38;21;90,86;0;5847;2018;5;23;13;24;
10578;4;-;0;20,56;0;2023;2018;5;23;13;24;
10579;2;34;22;81,07;0;5859;2018;5;23;13;24;
10580;5;33;29;17,99;0;5841;2018;5;23;13;25;
10581;3;39;19;90,7;0;5847;2018;5;23;13;25;
10582;4;-;0;20,72;0;1953;2018;5;23;13;25;
10583;2;34;22;80,91;0;5865;2018;5;23;13;25;
10584;5;33;29;17,83;0;5847;2018;5;23;13;26;
10585;3;39;19;90,7;0;5847;2018;5;23;13;26;
10586;4;-;0;20,56;0;1900;2018;5;23;13;26;
10587;2;34;22;81,07;0;5859;2018;5;23;13;26;
10588;5;33;28;17,67;0;5841;2018;5;23;13;27;
10589;3;38;19;90,54;0;5853;2018;5;23;13;27;
10590;4;-;0;20,56;0;1888;2018;5;23;13;27;
10591;2;34;21;81,07;0;5853;2018;5;23;13;27;
10592;5;33;28;17,67;0;5835;2018;5;23;13;28;
10593;3;38;20;90,54;0;5847;2018;5;23;13;28;
10594;4;-;0;20,56;0;1700;2018;5;23;13;28;
10595;2;34;21;81,07;0;5841;2018;5;23;13;28;
10596;5;33;28;17,67;0;5812;2018;5;23;13;29;
10597;3;37;19;90,54;0;5812;2018;5;23;13;29;
10598;4;-;0;20,56;0;1835;2018;5;23;13;29;
10599;2;34;22;81,07;0;5847;2018;5;23;13;29;
10600;5;33;28;17,67;0;5841;2018;5;23;13;30;
10601;3;37;20;90,54;0;5847;2018;5;23;13;30;
10602;4;-;0;20,56;0;1049;2018;5;23;13;30;
10603;2;34;21;81,07;0;5859;2018;5;23;13;30;
10604;5;33;28;17,51;0;5835;2018;5;23;13;31;
10605;3;36;21;90,54;0;5847;2018;5;23;13;31;
10606;4;-;0;20,56;0;950;2018;5;23;13;31;
10607;2;34;22;81,07;0;5859;2018;5;23;13;31;
10608;5;33;28;17,51;0;5841;2018;5;23;13;32;
10609;3;36;21;90,7;0;5853;2018;5;23;13;32;
10610;4;-;0;20,56;0;651;2018;5;23;13;32;
10611;2;34;22;81,07;0;5865;2018;5;23;13;32;
10612;5;33;28;17,51;0;5841;2018;5;23;13;33;
10613;3;35;22;90,7;0;5853;2018;5;23;13;33;
10614;4;-;0;20,56;0;439;2018;5;23;13;33;
10615;2;34;22;81,07;0;5865;2018;5;23;13;33;
10616;5;33;29;17,51;0;5835;2018;5;23;13;34;
10617;3;35;22;90,54;0;5841;2018;5;23;13;34;
10618;4;-;0;20,72;0;809;2018;5;23;13;34;
10619;2;34;22;81,07;0;5835;2018;5;23;13;34;
10620;5;33;29;17,51;0;5782;2018;5;23;13;35;
10621;3;35;22;90,54;0;5788;2018;5;23;13;35;
10622;4;-;0;20,72;0;1243;2018;5;23;13;35;
10623;5;33;29;17,35;0;5818;2018;5;23;13;36;
10624;3;35;23;90,54;0;5835;2018;5;23;13;36;
10625;2;33;21;81,23;0;5829;2018;5;23;13;36;
10626;4;-;0;20,72;0;1425;2018;5;23;13;36;
10627;5;33;28;17,67;0;5841;2018;5;23;13;37;
10628;3;35;22;90,38;0;5847;2018;5;23;13;37;
10629;2;33;21;81,23;0;5859;2018;5;23;13;37;
10630;4;-;0;20,72;0;826;2018;5;23;13;37;
10631;5;33;28;17,67;0;5841;2018;5;23;13;38;
10632;3;35;22;90,38;0;5853;2018;5;23;13;38;
10633;2;33;22;81,23;0;5859;2018;5;23;13;38;
10634;4;-;0;20,88;0;563;2018;5;23;13;38;
10635;5;33;28;17,35;0;5835;2018;5;23;13;39;
10636;3;35;24;90,7;0;5847;2018;5;23;13;39;
10637;2;33;21;81,23;0;5853;2018;5;23;13;39;
10638;4;-;0;20,72;0;967;2018;5;23;13;39;
10639;5;33;28;17,67;0;5824;2018;5;23;13;40;
10640;3;35;23;90,7;0;5835;2018;5;23;13;40;
10641;2;33;22;81,23;0;5853;2018;5;23;13;40;
10642;4;-;0;20,72;0;938;2018;5;23;13;40;
10643;5;33;29;17,51;0;5835;2018;5;23;13;41;
10644;3;36;24;90,7;0;5853;2018;5;23;13;41;
10645;2;34;22;81,23;0;5859;2018;5;23;13;41;
10646;4;-;0;20,56;0;780;2018;5;23;13;41;
10647;5;33;29;17,35;0;5841;2018;5;23;13;42;
10648;3;37;22;90,7;0;5853;2018;5;23;13;42;
10649;2;34;21;81,23;0;5865;2018;5;23;13;42;
10650;4;-;0;20,56;0;662;2018;5;23;13;42;
10651;5;33;29;17,35;0;5841;2018;5;23;13;43;
10652;3;38;21;90,54;0;5847;2018;5;23;13;43;
10653;2;34;22;81,23;0;5859;2018;5;23;13;43;
10654;4;-;0;20,4;0;539;2018;5;23;13;43;
10655;5;33;29;17,35;0;5824;2018;5;23;13;44;
10656;3;38;20;90,54;0;5824;2018;5;23;13;44;
10657;2;34;22;81,23;0;5829;2018;5;23;13;44;
10658;4;-;0;20,4;0;457;2018;5;23;13;44;
10659;5;33;29;17,35;0;5771;2018;5;23;13;45;
10660;3;37;20;90,54;0;5777;2018;5;23;13;45;
10661;2;34;22;81,39;0;5806;2018;5;23;13;45;
10662;4;-;0;20,4;0;662;2018;5;23;13;45;
10663;5;32;29;17,35;0;5771;2018;5;23;13;46;
10664;3;35;22;90,54;0;5771;2018;5;23;13;46;
10665;2;33;22;81,39;0;5812;2018;5;23;13;46;
10666;4;-;0;20,4;0;598;2018;5;23;13;46;
10667;5;32;29;17,19;0;5771;2018;5;23;13;47;
10668;3;35;22;90,54;0;5771;2018;5;23;13;47;
10669;2;33;21;81,39;0;5841;2018;5;23;13;47;
10670;4;-;0;20,24;0;486;2018;5;23;13;48;
10671;5;32;30;17,19;0;5806;2018;5;23;13;48;
10672;3;34;23;90,54;0;5812;2018;5;23;13;48;
10673;2;33;22;81,39;0;5841;2018;5;23;13;48;
10674;4;-;0;20,08;0;645;2018;5;23;13;49;
10675;5;32;30;17,19;0;5812;2018;5;23;13;49;
10676;3;34;24;90,7;0;5818;2018;5;23;13;49;
10677;2;33;22;81,39;0;5853;2018;5;23;13;49;
10678;4;-;0;20,08;0;674;2018;5;23;13;50;
10679;5;32;30;17,35;0;5759;2018;5;23;13;50;
10680;3;34;25;90,7;0;5777;2018;5;23;13;50;
10681;2;33;22;81,39;0;5812;2018;5;23;13;50;
10682;4;-;0;19,92;0;639;2018;5;23;13;51;
10683;5;32;30;17,19;0;5741;2018;5;23;13;51;
10684;3;34;24;90,86;0;5753;2018;5;23;13;51;
10685;2;33;22;81,39;0;5806;2018;5;23;13;51;
10686;4;-;0;19,76;0;592;2018;5;23;13;52;
10687;5;32;30;17,35;0;5824;2018;5;23;13;52;
10688;3;34;24;90,86;0;5841;2018;5;23;13;52;
10689;2;33;21;81,39;0;5847;2018;5;23;13;52;
10690;4;-;0;18,95;0;762;2018;5;23;13;53;
10691;5;32;30;17,19;0;5824;2018;5;23;13;53;
10692;3;33;24;90,7;0;5847;2018;5;23;13;53;
10693;2;32;23;81,39;0;5841;2018;5;23;13;53;
10694;4;-;0;18,31;0;398;2018;5;23;13;54;
10695;5;32;30;17,19;0;5824;2018;5;23;13;54;
10696;3;34;25;90,7;0;5841;2018;5;23;13;54;
10697;2;33;22;81,39;0;5847;2018;5;23;13;54;
10698;4;-;0;17,99;7;656;2018;5;23;13;55;
10699;5;32;30;17,19;0;5812;2018;5;23;13;55;
10700;3;34;25;90,54;0;5824;2018;5;23;13;55;
10701;2;33;22;81,39;0;5835;2018;5;23;13;55;
10702;4;-;0;18,31;5;668;2018;5;23;13;56;
10703;5;32;30;17,19;0;5765;2018;5;23;13;56;
10704;3;33;26;90,38;0;5777;2018;5;23;13;56;
10705;2;33;22;81,39;0;5806;2018;5;23;13;56;
10706;4;-;0;17,99;1;357;2018;5;23;13;57;
10707;5;32;30;17,19;0;5812;2018;5;23;13;57;
10708;3;33;26;90,22;0;5829;2018;5;23;13;57;
10709;2;32;23;81,55;0;5841;2018;5;23;13;57;
10710;4;-;0;17,67;8;240;2018;5;23;13;58;
10711;5;32;30;17,19;0;5818;2018;5;23;13;58;
10712;3;33;26;90,22;0;5835;2018;5;23;13;58;
10713;2;32;23;81,39;0;5847;2018;5;23;13;58;
10714;4;-;0;17,67;6;580;2018;5;23;13;59;
10715;5;32;30;17,19;0;5824;2018;5;23;13;59;
10716;3;33;26;90,22;0;5841;2018;5;23;13;59;
10717;2;33;22;81,39;0;5847;2018;5;23;13;59;
10718;4;-;0;17,67;1;475;2018;5;23;14;0;
10719;5;32;30;17,19;0;5824;2018;5;23;14;0;
10720;3;33;26;90,05;0;5841;2018;5;23;14;0;
10721;2;33;22;81,55;0;5847;2018;5;23;14;0;
10722;4;-;0;17,51;0;486;2018;5;23;14;1;
10723;5;32;30;17,19;0;5818;2018;5;23;14;1;
10724;3;33;26;90,05;0;5841;2018;5;23;14;1;
10725;2;32;23;82,19;0;5847;2018;5;23;14;1;
10726;4;-;0;17,35;0;369;2018;5;23;14;2;
10727;5;32;30;17,03;0;5765;2018;5;23;14;2;
10728;3;33;26;90,05;0;5777;2018;5;23;14;2;
10729;2;33;23;82,19;0;5806;2018;5;23;14;2;
10730;4;-;0;17,19;0;498;2018;5;23;14;3;
10731;5;32;30;17,19;0;5747;2018;5;23;14;3;
10732;3;33;26;90,38;0;5765;2018;5;23;14;3;
10733;4;-;0;17,19;0;457;2018;5;23;14;3;
10734;2;33;23;82,19;0;5794;2018;5;23;14;3;
10735;5;31;30;17,35;0;5741;2018;5;23;14;4;
10736;3;33;26;90,22;0;5759;2018;5;23;14;4;
10737;4;-;0;17,35;0;563;2018;5;23;14;4;
10738;2;32;23;82,19;0;5800;2018;5;23;14;4;
10739;5;31;30;17,03;0;5812;2018;5;23;14;5;
10740;3;33;26;90,05;0;5835;2018;5;23;14;5;
10741;2;32;23;82,19;0;5841;2018;5;23;14;5;
10742;5;31;30;17,19;0;5812;2018;5;23;14;6;
10743;3;33;26;90,05;0;5835;2018;5;23;14;6;
10744;2;32;23;82,35;0;5847;2018;5;23;14;6;
10745;5;31;30;17,03;0;5818;2018;5;23;14;7;
10746;3;33;26;89,89;0;5841;2018;5;23;14;7;
10747;2;32;24;82,35;0;5847;2018;5;23;14;7;
10748;5;31;30;17,03;0;5812;2018;5;23;14;8;
10749;3;33;26;89,89;0;5841;2018;5;23;14;8;
10750;2;32;23;82,35;0;5847;2018;5;23;14;8;
10751;5;31;30;17,03;0;5812;2018;5;23;14;9;
10752;3;33;26;89,89;0;5829;2018;5;23;14;9;
10753;2;32;24;82,35;0;5841;2018;5;23;14;9;
10754;5;31;30;17,03;0;5806;2018;5;23;14;10;
10755;3;33;27;89,89;0;5835;2018;5;23;14;10;
10756;2;32;24;82,35;0;5847;2018;5;23;14;10;
10757;5;31;30;17,03;0;5806;2018;5;23;14;11;
10758;3;33;26;89,73;0;5841;2018;5;23;14;11;
10759;2;32;24;82,51;0;5841;2018;5;23;14;11;
10760;5;31;30;16,87;0;5806;2018;5;23;14;12;
10761;3;33;26;89,89;0;5835;2018;5;23;14;12;
10762;2;32;23;82,51;0;5847;2018;5;23;14;12;
10763;5;31;30;16,87;0;5806;2018;5;23;14;13;
10764;3;33;26;89,89;0;5841;2018;5;23;14;13;
10765;2;32;24;82,51;0;5841;2018;5;23;14;13;
10766;5;31;30;16,87;0;5800;2018;5;23;14;14;
10767;3;33;27;90,22;0;5835;2018;5;23;14;14;
10768;2;32;24;82,51;0;5841;2018;5;23;14;14;
10769;5;31;30;16,71;0;5800;2018;5;23;14;15;
10770;3;33;26;90,05;0;5835;2018;5;23;14;15;
10771;2;32;24;82,51;0;5841;2018;5;23;14;15;
10772;5;31;30;16,71;0;5800;2018;5;23;14;16;
10773;3;33;27;90,05;0;5835;2018;5;23;14;16;
10774;2;32;24;82,51;0;5835;2018;5;23;14;16;
10775;5;31;30;16,55;0;5800;2018;5;23;14;17;
10776;3;33;27;89,89;0;5835;2018;5;23;14;17;
10777;2;32;23;82,19;0;5847;2018;5;23;14;17;
10778;5;31;30;16,55;0;5800;2018;5;23;14;18;
10779;3;33;27;89,89;0;5835;2018;5;23;14;18;
10780;2;32;24;82,35;0;5841;2018;5;23;14;18;
10781;5;31;30;16,55;0;5800;2018;5;23;14;19;
10782;3;32;27;89,89;0;5835;2018;5;23;14;19;
10783;2;32;23;82,19;0;5847;2018;5;23;14;19;
10784;5;31;30;16,55;0;5794;2018;5;23;14;20;
10785;3;32;27;89,73;0;5835;2018;5;23;14;20;
10786;2;32;24;82,19;0;5847;2018;5;23;14;20;
10787;5;31;30;16,39;0;5794;2018;5;23;14;21;
10788;3;32;27;89,73;0;5835;2018;5;23;14;21;
10789;2;32;24;82,19;0;5841;2018;5;23;14;21;
10790;5;31;30;16,55;0;5800;2018;5;23;14;22;
10791;3;32;28;89,73;0;5835;2018;5;23;14;22;
10792;2;32;24;82,19;0;5847;2018;5;23;14;22;
10793;5;31;30;16,39;0;5800;2018;5;23;14;23;
10794;3;32;28;89,73;0;5835;2018;5;23;14;23;
10795;2;32;24;82,19;0;5853;2018;5;23;14;23;
10796;5;31;31;16,39;0;5800;2018;5;23;14;24;
10797;3;32;28;90,05;0;5835;2018;5;23;14;24;
10798;2;32;24;82,19;0;5841;2018;5;23;14;24;
10799;5;31;31;16,39;0;5800;2018;5;23;14;25;
10800;3;32;28;89,89;0;5835;2018;5;23;14;25;
10801;2;32;24;82,19;0;5853;2018;5;23;14;25;
10802;5;30;32;16,39;0;5800;2018;5;23;14;26;
10803;3;32;28;89,89;0;5829;2018;5;23;14;26;
10804;2;32;24;82,19;0;5853;2018;5;23;14;26;
10805;5;30;32;16,39;0;5806;2018;5;23;14;27;
10806;3;32;28;89,89;0;5835;2018;5;23;14;27;
10807;2;32;24;82,03;0;5847;2018;5;23;14;27;
10808;5;30;32;16,22;0;5794;2018;5;23;14;28;
10809;3;32;28;89,73;0;5818;2018;5;23;14;28;
10810;2;32;24;82,03;0;5847;2018;5;23;14;28;
10811;5;30;32;16,22;0;5794;2018;5;23;14;29;
10812;3;32;28;89,73;0;5818;2018;5;23;14;29;
10813;2;32;24;81,87;0;5818;2018;5;23;14;29;
10814;5;30;32;16,22;0;5765;2018;5;23;14;30;
10815;3;32;28;89,57;0;5782;2018;5;23;14;30;
10816;2;32;24;82,03;0;5806;2018;5;23;14;30;
10817;5;30;32;16,39;0;5759;2018;5;23;14;31;
10818;3;32;28;89,57;0;5777;2018;5;23;14;31;
10819;2;32;24;81,87;0;5812;2018;5;23;14;31;
10820;5;30;32;16,22;0;5759;2018;5;23;14;32;
10821;3;32;28;89,57;0;5782;2018;5;23;14;32;
10822;2;31;24;81,87;0;5806;2018;5;23;14;32;
10823;5;30;32;16,39;0;5759;2018;5;23;14;33;
10824;3;31;28;89,73;0;5782;2018;5;23;14;33;
10825;2;31;24;81,87;0;5812;2018;5;23;14;33;
10826;5;30;32;16,22;0;5765;2018;5;23;14;34;
10827;3;31;28;89,89;0;5782;2018;5;23;14;34;
10828;2;31;24;81,87;0;5829;2018;5;23;14;34;
10829;5;30;32;16,22;0;5771;2018;5;23;14;35;
10830;3;31;29;89,73;0;5782;2018;5;23;14;35;
10831;2;31;24;81,87;0;5812;2018;5;23;14;35;
10832;5;30;32;16,22;0;5765;2018;5;23;14;36;
10833;3;31;29;89,73;0;5777;2018;5;23;14;36;
10834;2;31;24;81,87;0;5818;2018;5;23;14;36;
10835;5;30;32;16,22;0;5771;2018;5;23;14;37;
10836;3;31;28;89,73;0;5777;2018;5;23;14;37;
10837;2;31;26;81,87;0;5824;2018;5;23;14;37;
10838;5;30;32;16,22;0;5777;2018;5;23;14;38;
10839;3;31;29;89,73;0;5782;2018;5;23;14;38;
10840;2;31;25;81,87;0;5835;2018;5;23;14;38;
10841;5;30;32;16,22;0;5782;2018;5;23;14;39;
10842;3;31;29;89,57;0;5794;2018;5;23;14;39;
10843;2;31;25;81,87;0;5835;2018;5;23;14;39;
10844;5;30;33;16,22;0;5782;2018;5;23;14;40;
10845;3;31;29;89,57;0;5788;2018;5;23;14;40;
10846;2;31;24;81,87;0;5835;2018;5;23;14;40;
10847;5;30;33;16,22;0;5777;2018;5;23;14;41;
10848;3;31;29;89,57;0;5782;2018;5;23;14;41;
10849;2;31;25;81,87;0;5824;2018;5;23;14;41;
10850;5;30;33;16,22;0;5777;2018;5;23;14;42;
10851;3;31;29;89,41;0;5782;2018;5;23;14;42;
10852;2;31;24;81,87;0;5829;2018;5;23;14;42;
10853;5;30;32;16,22;0;5782;2018;5;23;14;43;
10854;3;31;29;89,41;0;5782;2018;5;23;14;43;
10855;2;31;24;81,87;0;5824;2018;5;23;14;43;
10856;5;30;33;16,22;0;5777;2018;5;23;14;44;
10857;3;31;29;89,41;0;5782;2018;5;23;14;44;
10858;2;30;25;81,87;0;5835;2018;5;23;14;44;
10859;5;30;33;16,22;0;5777;2018;5;23;14;45;
10860;3;30;30;89,57;0;5782;2018;5;23;14;45;
10861;2;31;24;81,87;0;5824;2018;5;23;14;45;
10862;5;30;33;16,22;0;5777;2018;5;23;14;46;
10863;3;30;30;89,57;0;5782;2018;5;23;14;46;
10864;2;30;25;81,87;0;5835;2018;5;23;14;46;
10865;5;30;32;16,06;0;5777;2018;5;23;14;47;
10866;3;30;30;89,57;0;5782;2018;5;23;14;47;
10867;2;30;25;81,87;0;5835;2018;5;23;14;47;
10868;5;30;33;16,06;0;5771;2018;5;23;14;48;
10869;3;30;30;89,41;0;5777;2018;5;23;14;48;
10870;2;30;27;81,87;0;5829;2018;5;23;14;48;
10871;5;29;33;15,9;0;5771;2018;5;23;14;49;
10872;3;30;30;89,41;0;5777;2018;5;23;14;49;
10873;2;30;27;81,87;0;5824;2018;5;23;14;49;
10874;5;29;33;16,06;0;5771;2018;5;23;14;50;
10875;3;30;30;89,25;0;5777;2018;5;23;14;50;
10876;2;30;25;81,87;0;5829;2018;5;23;14;50;
10877;5;29;33;16,06;0;5771;2018;5;23;14;51;
10878;3;30;30;89,41;0;5777;2018;5;23;14;51;
10879;2;30;27;81,87;0;5818;2018;5;23;14;51;
10880;5;29;33;16,06;0;5771;2018;5;23;14;52;
10881;3;30;31;89,25;0;5782;2018;5;23;14;52;
10882;2;30;26;82,03;0;5829;2018;5;23;14;52;
10883;5;29;33;16,06;0;5771;2018;5;23;14;53;
10884;3;30;31;89,25;0;5777;2018;5;23;14;53;
10885;2;30;26;82,03;0;5818;2018;5;23;14;53;
10886;5;29;33;16,06;0;5765;2018;5;23;14;54;
10887;3;30;31;89,25;0;5771;2018;5;23;14;54;
10888;2;30;27;82,03;0;5812;2018;5;23;14;54;
10889;5;29;33;15,9;0;5765;2018;5;23;14;55;
10890;3;30;31;89,25;0;5771;2018;5;23;14;55;
10891;2;30;25;81,87;0;5824;2018;5;23;14;55;
10892;5;29;33;15,74;0;5747;2018;5;23;14;56;
10893;3;30;31;89,09;0;5771;2018;5;23;14;56;
10894;2;30;26;82,03;0;5806;2018;5;23;14;56;
10895;5;29;33;15,74;0;5765;2018;5;23;14;57;
10896;3;30;30;89,09;0;5765;2018;5;23;14;57;
10897;2;30;26;82,03;0;5818;2018;5;23;14;57;
10898;5;29;33;15,9;0;5765;2018;5;23;14;58;
10899;3;30;31;89,09;0;5765;2018;5;23;14;58;
10900;2;30;26;82,03;0;5812;2018;5;23;14;58;
10901;5;29;33;16,06;0;5759;2018;5;23;14;59;
10902;3;30;31;89,09;0;5765;2018;5;23;14;59;
10903;2;30;26;82,03;0;5806;2018;5;23;14;59;
10904;5;29;33;15,9;0;5759;2018;5;23;15;0;
10905;3;30;31;89,09;0;5759;2018;5;23;15;0;
10906;2;30;25;82,03;0;5812;2018;5;23;15;0;
10907;5;29;33;16,06;0;5759;2018;5;23;15;1;
10908;3;30;31;89,09;0;5759;2018;5;23;15;1;
10909;2;30;27;82,03;0;5812;2018;5;23;15;1;
10910;5;29;33;16,06;0;5759;2018;5;23;15;2;
10911;3;30;31;89,09;0;5759;2018;5;23;15;2;
10912;2;30;26;82,19;0;5818;2018;5;23;15;2;
10913;5;29;33;16,06;0;5759;2018;5;23;15;3;
10914;3;30;31;89,09;0;5759;2018;5;23;15;3;
10915;2;30;26;82,35;0;5812;2018;5;23;15;3;
10916;5;29;33;15,9;0;5759;2018;5;23;15;4;
10917;3;30;31;88,93;0;5759;2018;5;23;15;4;
10918;2;30;26;82,35;0;5812;2018;5;23;15;4;
10919;5;29;33;15,9;0;5759;2018;5;23;15;5;
10920;3;30;31;88,93;0;5759;2018;5;23;15;5;
10921;2;30;27;82,19;0;5812;2018;5;23;15;5;
10922;5;29;33;15,74;0;5759;2018;5;23;15;6;
10923;3;30;31;88,93;0;5759;2018;5;23;15;6;
10924;2;30;26;82,19;0;5806;2018;5;23;15;6;
10925;5;29;33;16,06;0;5765;2018;5;23;15;7;
10926;3;30;31;88,93;0;5765;2018;5;23;15;7;
10927;2;30;25;82,19;0;5812;2018;5;23;15;7;
10928;5;29;33;15,74;0;5765;2018;5;23;15;8;
10929;3;30;30;88,93;0;5765;2018;5;23;15;8;
10930;2;30;26;82,19;0;5812;2018;5;23;15;8;
10931;5;29;33;15,74;0;5759;2018;5;23;15;9;
10932;3;30;31;88,93;0;5765;2018;5;23;15;9;
10933;2;30;27;82,19;0;5812;2018;5;23;15;9;
10934;5;29;33;15,9;0;5759;2018;5;23;15;10;
10935;3;30;31;88,93;0;5759;2018;5;23;15;10;
10936;2;30;27;82,19;0;5812;2018;5;23;15;10;
10937;5;29;33;15,74;0;5759;2018;5;23;15;11;
10938;3;30;31;88,93;0;5759;2018;5;23;15;11;
