TIME,TEMPERATURA,HUMEDAD RELATIVA,HUMEDAD DE LA TIERRA,NIVEL UV,INTENSIDAD LUMÍNICA,HORA
2018-05-03 01:40:00,34,32,87.49,0,5847,1
2018-05-03 01:41:00,34,32,87.49,0,5800,1
2018-05-03 01:42:00,34,32,87.49,0,5800,1
2018-05-03 01:43:00,33,32,87.65,0,5800,1
2018-05-03 01:44:00,33,33,87.33,0,5800,1
2018-05-03 01:45:00,33,33,87.65,0,5800,1
2018-05-03 01:46:00,33,33,87.33,0,5806,1
2018-05-03 01:47:00,33,33,87.17,0,5812,1
2018-05-03 01:48:00,33,33,87.01,0,5847,1
2018-05-03 01:49:00,33,33,87.01,0,5847,1
2018-05-03 01:50:00,34,33,87.01,0,5824,1
2018-05-03 01:51:00,34,33,86.84,0,5829,1
2018-05-03 01:52:00,34,33,86.68,0,5847,1
2018-05-03 01:53:00,34,33,86.84,0,5824,1
2018-05-03 01:54:00,34,33,86.68,0,5806,1
2018-05-03 01:55:00,34,33,86.68,0,5812,1
2018-05-03 01:56:00,33,33,86.68,0,5800,1
2018-05-03 01:57:00,33,33,86.68,0,5812,1
2018-05-03 01:58:00,33,33,86.52,0,5806,1
2018-05-03 01:59:00,33,33,86.68,0,5847,1
2018-05-03 02:00:00,33,33,86.52,0,5847,2
2018-05-03 02:01:00,33,34,86.68,0,5847,2
2018-05-03 02:02:00,33,33,86.36,0,5847,2
2018-05-03 02:03:00,34,33,86.36,0,5847,2
2018-05-03 02:04:00,34,33,86.36,0,5847,2
2018-05-03 02:05:00,34,33,86.36,0,5847,2
2018-05-03 02:06:00,33,33,86.36,0,5847,2
2018-05-03 02:07:00,34,33,86.2,0,5847,2
2018-05-03 02:08:00,34,34,86.36,0,5806,2
2018-05-03 02:09:00,34,33,86.36,0,5800,2
2018-05-03 02:10:00,34,33,86.2,0,5812,2
2018-05-03 02:11:00,34,33,86.36,0,5800,2
2018-05-03 02:12:00,33,33,86.2,0,5835,2
2018-05-03 02:13:00,33,34,86.36,0,5847,2
2018-05-03 02:14:00,34,34,86.2,0,5847,2
2018-05-03 02:15:00,34,34,86.04,0,5847,2
2018-05-03 02:17:00,34,33,86.04,0,5841,2
2018-05-03 02:18:00,34,33,86.2,0,5847,2
2018-05-03 02:19:00,34,33,85.72,0,5824,2
2018-05-03 02:20:00,33,33,86.2,0,5841,2
2018-05-03 02:21:00,33,33,85.72,0,5847,2
2018-05-03 02:22:00,34,34,85.88,0,5841,2
2018-05-03 02:23:00,33,33,85.56,0,5841,2
2018-05-03 02:24:00,33,33,85.56,0,5841,2
2018-05-03 02:25:00,33,33,85.4,0,5841,2
2018-05-03 02:26:00,33,33,85.56,0,5841,2
2018-05-03 02:27:00,33,33,85.24,0,5841,2
2018-05-03 02:28:00,33,33,85.08,0,5841,2
2018-05-03 02:29:00,33,33,85.24,0,5835,2
2018-05-03 02:30:00,33,33,84.76,0,5835,2
2018-05-03 02:31:00,33,33,84.92,0,5841,2
2018-05-03 02:32:00,33,33,84.92,0,5841,2
2018-05-03 02:33:00,33,33,84.6,0,5835,2
2018-05-03 02:34:00,33,34,84.44,0,5835,2
2018-05-03 02:35:00,33,34,84.6,0,5841,2
2018-05-03 02:36:00,33,34,84.28,0,5835,2
2018-05-03 02:37:00,33,34,84.44,0,5841,2
2018-05-03 02:38:00,33,33,84.28,0,5841,2
2018-05-03 02:39:00,33,33,84.12,0,5841,2
2018-05-03 02:40:00,33,34,84.12,0,5835,2
2018-05-03 02:41:00,33,34,84.12,0,5829,2
2018-05-03 02:42:00,33,33,84.12,0,5829,2
2018-05-03 02:43:00,33,33,83.8,0,5835,2
2018-05-03 02:44:00,33,33,83.8,0,5835,2
2018-05-03 02:45:00,33,33,83.8,0,5829,2
2018-05-03 02:46:00,32,34,83.8,0,5824,2
2018-05-03 02:47:00,32,34,83.63,0,5824,2
2018-05-03 02:48:00,32,34,83.8,0,5824,2
2018-05-03 02:49:00,32,34,83.31,0,5818,2
2018-05-03 02:50:00,32,34,83.31,0,5812,2
2018-05-03 02:51:00,32,35,83.15,0,5806,2
2018-05-03 02:52:00,32,35,82.99,0,5794,2
2018-05-03 02:53:00,32,35,82.99,0,5794,2
2018-05-03 02:54:00,32,35,82.83,0,5794,2
2018-05-03 02:55:00,31,35,82.83,0,5794,2
2018-05-03 02:56:00,31,35,82.99,0,5788,2
2018-05-03 02:57:00,31,35,82.51,0,5788,2
2018-05-03 02:58:00,31,35,82.19,0,5782,2
2018-05-03 02:59:00,31,35,82.19,0,5782,2
2018-05-03 03:00:00,31,36,82.19,0,5782,3
2018-05-03 03:01:00,31,36,81.87,0,5782,3
2018-05-03 03:02:00,31,36,81.87,0,5782,3
2018-05-03 03:03:00,31,36,81.71,0,5782,3
2018-05-03 03:04:00,31,36,81.39,0,5782,3
2018-05-03 03:05:00,30,37,81.55,0,5782,3
2018-05-03 03:06:00,30,37,81.23,0,5782,3
2018-05-03 03:07:00,30,37,81.07,0,5782,3
2018-05-03 03:08:00,30,38,81.07,0,5777,3
2018-05-03 03:09:00,30,38,80.75,0,5782,3
2018-05-03 03:10:00,30,38,80.59,0,5777,3
2018-05-03 03:11:00,30,38,80.42,0,5777,3
2018-05-03 03:12:00,30,39,80.26,0,5777,3
2018-05-03 03:13:00,30,39,80.26,0,5777,3
2018-05-03 03:14:00,30,39,80.1,0,5777,3
2018-05-03 03:15:00,30,40,79.94,0,5777,3
2018-05-03 03:16:00,30,40,79.46,0,5777,3
2018-05-03 03:17:00,30,40,79.62,0,5777,3
2018-05-03 03:18:00,30,40,79.3,0,5777,3
2018-05-03 03:19:00,30,40,79.46,0,5771,3
2018-05-03 03:20:00,30,40,78.82,0,5771,3
2018-05-03 03:21:00,30,40,78.66,0,5771,3
2018-05-03 03:22:00,30,40,78.34,0,5771,3
2018-05-03 03:23:00,30,41,78.34,0,5771,3
2018-05-03 03:24:00,30,41,78.02,0,5771,3
2018-05-03 03:25:00,30,41,77.86,0,5771,3
2018-05-03 03:26:00,30,41,77.54,0,5771,3
2018-05-03 03:27:00,30,41,77.54,0,5771,3
2018-05-03 03:28:00,30,41,77.21,0,5765,3
2018-05-03 03:29:00,30,41,77.21,0,5765,3
2018-05-03 03:30:00,30,42,76.73,0,5765,3
2018-05-03 03:31:00,30,42,76.73,0,5765,3
2018-05-03 03:32:00,30,42,76.25,0,5759,3
2018-05-03 03:33:00,30,42,75.93,0,5753,3
2018-05-03 03:35:00,29,42,75.45,0,5753,3
2018-05-03 03:36:00,29,41,75.13,0,5753,3
2018-05-03 03:37:00,29,42,74.97,0,5753,3
2018-05-03 03:39:00,29,42,74.49,0,5753,3
2018-05-03 03:40:00,29,42,74.33,0,5753,3
2018-05-03 03:41:00,29,42,74.17,0,5753,3
2018-05-03 03:42:00,29,42,73.68,0,5753,3
2018-05-03 03:43:00,29,42,73.68,0,5753,3
2018-05-03 03:44:00,29,42,73.2,0,5753,3
2018-05-03 03:45:00,29,42,73.04,0,5753,3
2018-05-03 03:46:00,29,42,72.88,0,5747,3
2018-05-03 03:47:00,29,42,72.56,0,5747,3
2018-05-03 03:48:00,29,42,72.24,0,5747,3
2018-05-03 03:49:00,29,42,71.92,0,5747,3
2018-05-03 03:50:00,29,42,71.92,0,5747,3
2018-05-03 03:51:00,29,42,71.44,0,5741,3
2018-05-03 03:52:00,29,42,71.12,0,5741,3
2018-05-03 03:53:00,29,42,70.79,0,5741,3
2018-05-03 03:54:00,29,42,70.63,0,5736,3
2018-05-03 03:55:00,29,42,70.47,0,5736,3
2018-05-03 03:56:00,29,42,70.63,0,5730,3
2018-05-03 03:57:00,29,43,69.83,0,5730,3
2018-05-03 03:58:00,29,43,69.51,0,5730,3
2018-05-03 03:59:00,29,43,68.87,0,5730,3
2018-05-03 04:00:00,29,43,68.71,0,5730,4
2018-05-03 04:01:00,28,44,68.71,0,5724,4
2018-05-03 04:02:00,28,44,68.39,0,5724,4
2018-05-03 04:03:00,28,44,68.07,0,5724,4
2018-05-03 04:04:00,28,44,67.75,0,5718,4
2018-05-03 04:05:00,28,44,67.91,0,5718,4
2018-05-03 04:06:00,28,44,67.1,0,5718,4
2018-05-03 04:07:00,28,44,66.62,0,5718,4
2018-05-03 04:08:00,28,44,66.3,0,5712,4
2018-05-03 04:09:00,28,44,65.66,0,5712,4
2018-05-03 04:10:00,28,44,65.34,0,5712,4
2018-05-03 04:11:00,28,44,65.02,0,5712,4
2018-05-03 04:12:00,28,44,64.37,0,5706,4
2018-05-03 04:13:00,28,44,63.73,0,5700,4
2018-05-03 04:14:00,28,44,63.41,0,5700,4
2018-05-03 04:15:00,28,44,62.77,0,5700,4
2018-05-03 04:16:00,28,45,62.45,0,5695,4
2018-05-03 04:17:00,28,45,61.65,0,5695,4
2018-05-03 04:18:00,28,45,61.49,0,5695,4
2018-05-03 04:20:00,28,45,60.84,0,5689,4
2018-05-03 04:21:00,28,45,60.36,0,5689,4
2018-05-03 04:22:00,28,45,59.88,0,5689,4
2018-05-03 04:23:00,28,45,59.24,0,5689,4
2018-05-03 04:24:00,28,45,58.76,0,5683,4
2018-05-03 04:25:00,28,45,57.95,0,5683,4
2018-05-03 04:26:00,28,45,57.79,0,5677,4
2018-05-03 04:27:00,28,46,57.15,0,5677,4
2018-05-03 04:28:00,28,46,56.19,0,5671,4
2018-05-03 04:29:00,28,47,56.19,0,5671,4
2018-05-03 04:30:00,28,47,55.07,0,5671,4
2018-05-03 04:31:00,28,48,54.1,0,5665,4
2018-05-03 04:32:00,28,48,54.74,0,5665,4
2018-05-03 04:33:00,28,48,52.5,0,5665,4
2018-05-03 04:34:00,28,49,52.34,0,5659,4
2018-05-03 04:35:00,28,50,51.7,0,5659,4
2018-05-03 04:36:00,28,50,51.05,0,5653,4
2018-05-03 04:37:00,28,51,50.73,0,5653,4
2018-05-03 04:38:00,28,51,49.77,0,5648,4
2018-05-03 04:39:00,28,51,48.97,0,5642,4
2018-05-03 04:40:00,28,51,48.81,0,5642,4
2018-05-03 04:41:00,28,51,47.68,0,5636,4
2018-05-03 04:42:00,28,52,47.2,0,5630,4
2018-05-03 04:43:00,28,52,46.56,0,5624,4
2018-05-03 04:44:00,28,52,46.08,0,5618,4
2018-05-03 04:45:00,28,52,45.44,0,5612,4
2018-05-03 04:46:00,28,53,44.79,0,5607,4
2018-05-03 04:47:00,28,53,44.31,0,5595,4
2018-05-03 04:49:00,28,54,43.83,0,5571,4
2018-05-03 04:50:00,28,54,41.9,0,5554,4
2018-05-03 04:51:00,28,55,41.26,0,5530,4
2018-05-03 04:52:00,27,55,40.46,0,5495,4
2018-05-03 04:53:00,27,55,39.66,0,5448,4
2018-05-03 04:54:00,27,56,38.69,0,5407,4
2018-05-03 04:55:00,27,56,38.21,0,5366,4
2018-05-03 04:56:00,27,56,37.25,0,5331,4
2018-05-03 04:57:00,27,56,36.61,0,5313,4
2018-05-03 04:58:00,27,56,35.81,0,5290,4
2018-05-03 04:59:00,27,56,35.16,0,5260,4
2018-05-03 05:00:00,27,57,34.68,0,5231,5
2018-05-03 05:01:00,27,57,34.04,0,5196,5
2018-05-03 05:02:00,27,57,33.88,0,5161,5
2018-05-03 05:03:00,27,57,33.4,0,5108,5
2018-05-03 05:04:00,27,57,32.92,0,5055,5
2018-05-03 05:05:00,27,57,32.44,0,5014,5
2018-05-03 05:06:00,27,57,31.79,0,4979,5
2018-05-03 05:07:00,27,57,31.31,0,4944,5
2018-05-03 05:08:00,27,57,30.83,0,4897,5
2018-05-03 05:09:00,27,57,30.03,0,4844,5
2018-05-03 05:10:00,27,57,29.87,0,4791,5
2018-05-03 05:11:00,27,58,29.55,0,4744,5
2018-05-03 05:12:00,27,58,28.74,0,4697,5
2018-05-03 05:13:00,27,58,29.06,0,4651,5
2018-05-03 05:14:00,27,58,28.74,0,4604,5
2018-05-03 05:15:00,27,58,27.94,0,4551,5
2018-05-03 05:16:00,27,58,27.3,0,4498,5
2018-05-03 05:17:00,27,58,26.98,0,4451,5
2018-05-03 05:18:00,27,58,26.82,0,4398,5
2018-05-03 05:19:00,27,59,27.62,0,4351,5
2018-05-03 05:20:00,27,59,26.34,0,4299,5
2018-05-03 05:21:00,27,59,25.69,0,4246,5
2018-05-03 05:22:00,27,59,26.34,0,4199,5
2018-05-03 05:23:00,27,59,25.53,0,4146,5
2018-05-03 05:24:00,27,60,25.21,0,4093,5
2018-05-03 05:25:00,27,60,24.89,0,4041,5
2018-05-03 05:26:00,27,60,24.57,0,3988,5
2018-05-03 05:27:00,27,61,24.25,0,3935,5
2018-05-03 05:28:00,27,61,24.25,0,3882,5
2018-05-03 05:29:00,27,61,23.93,0,3829,5
2018-05-03 05:30:00,27,62,23.61,0,3777,5
2018-05-03 05:31:00,27,62,23.13,0,3724,5
2018-05-03 05:32:00,27,62,22.97,0,3671,5
2018-05-03 05:33:00,27,62,22.97,0,3612,5
2018-05-03 05:34:00,27,62,22.81,0,3560,5
2018-05-03 05:35:00,27,62,22.48,0,3507,5
2018-05-03 05:36:00,27,62,22.16,0,3448,5
2018-05-03 05:37:00,27,62,22.0,0,3395,5
2018-05-03 05:38:00,27,63,22.0,0,3337,5
2018-05-03 05:39:00,27,63,21.68,0,3278,5
2018-05-03 05:40:00,27,63,22.0,0,3225,5
2018-05-03 05:41:00,27,64,21.68,0,3173,5
2018-05-03 05:42:00,27,64,21.84,0,3126,5
2018-05-03 05:43:00,27,64,21.36,0,3073,5
2018-05-03 05:44:00,27,64,21.2,0,3026,5
2018-05-03 05:45:00,27,65,21.2,0,2973,5
2018-05-03 05:46:00,27,65,21.04,0,2926,5
2018-05-03 05:47:00,27,65,20.88,0,2873,5
2018-05-03 05:48:00,27,65,21.84,0,2826,5
2018-05-03 05:49:00,27,65,21.04,0,2785,5
2018-05-03 05:50:00,27,66,20.72,0,2739,5
2018-05-03 05:51:00,27,66,20.72,0,2697,5
2018-05-03 05:52:00,27,66,20.56,0,2656,5
2018-05-03 05:53:00,27,66,20.72,0,2621,5
2018-05-03 05:54:00,27,66,20.56,0,2586,5
2018-05-03 05:55:00,27,67,20.4,0,2551,5
2018-05-03 05:56:00,27,67,20.08,0,2521,5
2018-05-03 05:57:00,27,67,19.6,0,2498,5
2018-05-03 05:58:00,27,67,19.76,0,2469,5
2018-05-03 05:59:00,27,67,20.08,0,2445,5
2018-05-03 06:00:00,27,68,19.27,0,2422,6
2018-05-03 06:01:00,27,68,19.43,0,2398,6
2018-05-03 06:02:00,27,68,20.08,0,2369,6
2018-05-03 06:03:00,27,68,19.92,0,2346,6
2018-05-03 06:04:00,27,68,19.6,0,2316,6
2018-05-03 06:05:00,27,68,19.43,0,2287,6
2018-05-03 06:06:00,27,68,19.11,0,2258,6
2018-05-03 06:07:00,27,68,19.11,0,2222,6
2018-05-03 06:08:00,27,68,20.24,0,2193,6
2018-05-03 06:09:00,27,68,19.76,0,2164,6
2018-05-03 06:10:00,27,68,19.6,0,2129,6
2018-05-03 06:11:00,27,68,19.27,0,2099,6
2018-05-03 06:12:00,27,69,19.11,0,2064,6
2018-05-03 06:14:00,27,69,19.43,0,2029,6
2018-05-03 06:15:00,27,69,19.43,0,1988,6
2018-05-03 06:16:00,27,69,19.43,0,1953,6
2018-05-03 06:17:00,27,69,19.43,0,1912,6
2018-05-03 06:18:00,27,69,19.27,0,1876,6
2018-05-03 06:19:00,27,69,19.43,0,1829,6
2018-05-03 06:20:00,27,69,19.27,0,1782,6
2018-05-03 06:21:00,27,69,19.11,0,1730,6
2018-05-03 06:22:00,27,69,19.11,0,1677,6
2018-05-03 06:23:00,27,69,19.43,0,1624,6
2018-05-03 06:24:00,27,69,19.11,0,1565,6
2018-05-03 06:25:00,27,69,18.95,0,1507,6
2018-05-03 06:27:00,27,69,19.27,0,1378,6
2018-05-03 06:28:00,27,70,19.27,0,1313,6
2018-05-03 06:29:00,27,70,19.27,0,1243,6
2018-05-03 06:30:00,27,70,20.4,0,1173,6
2018-05-03 06:31:00,27,70,19.11,0,1102,6
2018-05-03 06:32:00,27,70,19.43,0,1026,6
2018-05-03 06:33:00,27,70,19.11,0,950,6
2018-05-03 06:34:00,26,71,19.43,0,868,6
2018-05-03 06:35:00,26,71,19.76,0,791,6
2018-05-03 06:36:00,26,71,18.95,0,715,6
2018-05-03 06:37:00,27,71,18.95,0,639,6
2018-05-03 06:38:00,26,72,18.95,0,563,6
2018-05-03 06:39:00,27,71,19.27,0,486,6
2018-05-03 06:40:00,26,72,18.79,0,422,6
2018-05-03 06:41:00,26,72,18.95,0,351,6
2018-05-03 06:42:00,26,72,19.6,0,293,6
2018-05-03 06:43:00,26,72,18.95,0,240,6
2018-05-03 06:44:00,26,72,18.95,0,193,6
2018-05-03 06:45:00,26,72,22.0,0,146,6
2018-05-03 06:46:00,26,72,19.27,0,105,6
2018-05-03 06:47:00,26,72,18.95,0,64,6
2018-05-03 06:48:00,26,72,18.95,0,35,6
2018-05-03 06:49:00,26,72,18.95,0,23,6
2018-05-03 06:50:00,26,72,20.4,0,17,6
2018-05-03 06:51:00,26,72,18.79,0,11,6
2018-05-03 06:52:00,26,72,18.79,0,11,6
2018-05-03 06:53:00,26,72,18.95,0,5,6
2018-05-03 06:54:00,26,72,18.47,0,5,6
2018-05-03 06:55:00,26,72,18.47,0,0,6
2018-05-03 06:56:00,26,72,18.47,0,0,6
2018-05-03 06:57:00,26,72,23.13,0,0,6
2018-05-03 06:58:00,26,72,18.79,0,0,6
2018-05-03 06:59:00,26,72,18.31,0,0,6
2018-05-03 07:00:00,26,72,18.31,0,0,7
2018-05-03 07:01:00,26,72,18.15,0,0,7
2018-05-03 07:02:00,26,72,17.99,0,0,7
2018-05-03 07:03:00,26,72,17.99,0,0,7
2018-05-03 07:04:00,26,72,18.15,0,0,7
2018-05-03 07:05:00,26,72,17.83,0,0,7
