TIME,TEMPERATURA,HUMEDAD RELATIVA,HUMEDAD DE LA TIERRA,NIVEL UV,INTENSIDAD LUMÍNICA,HORA
2018-05-03 05:23:00,28,58,66.62,0,4868,5
2018-05-03 05:24:00,28,58,66.78,0,4856,5
2018-05-03 05:25:00,28,58,66.14,0,4844,5
2018-05-03 05:26:00,28,58,65.66,0,4832,5
2018-05-03 05:27:00,28,58,65.82,0,4815,5
2018-05-03 05:28:00,28,59,65.66,0,4791,5
2018-05-03 05:29:00,28,59,65.82,0,4756,5
2018-05-03 05:30:00,28,59,66.46,0,4715,5
2018-05-03 05:33:00,28,59,67.75,0,4598,5
2018-05-03 05:34:00,28,60,68.87,0,4533,5
2018-05-03 05:35:00,28,60,69.83,0,4469,5
2018-05-03 05:36:00,28,60,70.96,0,4398,5
2018-05-03 05:37:00,28,60,72.24,0,4328,5
2018-05-03 05:38:00,28,60,73.04,0,4252,5
2018-05-03 05:39:00,28,60,74.0,0,4181,5
2018-05-03 05:40:00,28,60,74.81,0,4117,5
2018-05-03 05:41:00,28,60,75.61,0,4052,5
2018-05-03 05:42:00,28,60,76.25,0,3988,5
2018-05-03 05:44:00,28,60,77.21,0,3923,5
2018-05-03 05:45:00,28,60,77.86,0,3865,5
2018-05-03 05:46:00,28,60,78.98,0,3800,5
2018-05-03 05:47:00,28,60,79.78,0,3736,5
2018-05-03 05:48:00,28,60,80.59,0,3677,5
2018-05-03 05:49:00,28,60,81.39,0,3618,5
2018-05-03 05:50:00,28,60,82.19,0,3560,5
2018-05-03 05:51:00,28,60,82.83,0,3507,5
2018-05-03 05:52:00,28,60,83.47,0,3454,5
2018-05-03 05:53:00,28,60,84.12,0,3407,5
2018-05-03 05:54:00,28,60,84.6,0,3360,5
2018-05-03 05:56:00,28,60,85.24,0,3319,5
2018-05-03 05:57:00,28,60,85.56,0,3284,5
2018-05-03 05:58:00,28,60,86.04,0,3249,5
2018-05-03 05:59:00,28,60,86.68,0,3214,5
2018-05-03 06:00:00,28,60,87.17,0,3184,6
2018-05-03 06:01:00,28,60,87.81,0,3155,6
2018-05-03 06:02:00,28,60,88.13,0,3126,6
2018-05-03 06:03:00,28,61,88.45,0,3090,6
2018-05-03 06:04:00,28,61,88.77,0,3055,6
2018-05-03 06:05:00,27,61,89.41,0,3014,6
2018-05-03 06:06:00,27,61,89.57,0,2979,6
2018-05-03 06:08:00,27,62,89.89,0,2938,6
2018-05-03 06:09:00,27,62,90.54,0,2897,6
2018-05-03 06:10:00,27,62,90.86,0,2856,6
2018-05-03 06:11:00,27,62,91.34,0,2815,6
2018-05-03 06:12:00,27,63,92.14,0,2768,6
2018-05-03 06:13:00,27,63,92.94,0,2721,6
2018-05-03 06:14:00,27,63,93.75,0,2674,6
2018-05-03 06:15:00,27,63,94.55,0,2627,6
2018-05-03 06:16:00,27,63,94.55,0,2580,6
2018-05-03 06:17:00,27,63,94.87,0,2527,6
2018-05-03 06:18:00,27,63,95.51,0,2475,6
2018-05-03 06:20:00,27,64,96.15,0,2410,6
2018-05-03 06:21:00,27,64,95.51,0,2346,6
2018-05-03 06:22:00,27,64,96.47,0,2275,6
2018-05-03 06:23:00,27,64,96.96,0,2199,6
2018-05-03 06:24:00,27,64,97.76,0,2111,6
2018-05-03 06:25:00,27,64,97.76,0,2023,6
2018-05-03 06:26:00,27,65,99.36,0,1929,6
2018-05-03 06:27:00,27,65,100.0,0,1835,6
2018-05-03 06:28:00,27,65,100.0,0,1736,6
2018-05-03 06:29:00,27,65,100.0,0,1636,6
2018-05-03 06:30:00,27,65,100.0,0,1524,6
2018-05-03 06:32:00,27,65,100.0,0,1413,6
2018-05-03 06:33:00,27,65,100.0,0,1296,6
2018-05-03 06:34:00,27,65,100.0,0,1184,6
2018-05-03 06:35:00,27,65,100.0,0,1067,6
2018-05-03 06:36:00,27,65,100.0,0,956,6
2018-05-03 06:37:00,27,65,100.0,0,844,6
2018-05-03 06:38:00,27,65,100.0,0,739,6
2018-05-03 06:39:00,27,64,100.0,0,633,6
2018-05-03 06:40:00,27,64,100.0,0,533,6
2018-05-03 06:41:00,27,63,100.0,0,439,6
2018-05-03 06:42:00,27,63,100.0,0,357,6
2018-05-03 06:44:00,27,62,100.0,0,281,6
2018-05-03 06:45:00,27,62,100.0,0,217,6
2018-05-03 06:46:00,27,62,100.0,0,152,6
2018-05-03 06:47:00,27,61,100.0,0,93,6
2018-05-03 06:48:00,27,61,100.0,0,52,6
2018-05-03 06:49:00,27,61,100.0,0,41,6
2018-05-03 06:50:00,27,62,100.0,0,29,6
2018-05-03 06:51:00,27,62,100.0,0,23,6
2018-05-03 06:52:00,27,62,100.0,0,17,6
2018-05-03 06:53:00,26,63,100.0,0,11,6
2018-05-03 06:54:00,26,64,100.0,0,11,6
2018-05-03 06:56:00,26,64,100.0,0,5,6
2018-05-03 06:57:00,26,65,100.0,0,0,6
2018-05-03 06:58:00,26,65,100.0,0,0,6
2018-05-03 06:59:00,26,65,100.0,0,0,6
2018-05-03 07:00:00,26,65,100.0,0,0,7
2018-05-03 07:01:00,26,65,100.0,0,0,7
2018-05-03 07:02:00,26,65,100.0,0,0,7
2018-05-03 07:03:00,26,66,100.0,0,0,7
2018-05-03 07:04:00,26,66,100.0,0,0,7
2018-05-03 07:05:00,26,66,100.0,0,0,7
