TIME,TEMPERATURA,HUMEDAD RELATIVA,HUMEDAD DE LA TIERRA,NIVEL UV,INTENSIDAD LUMÍNICA,HORA
2018-05-09 12:54:00,32,43,0.01,9,5859,12
2018-05-09 12:55:00,32,43,0.01,9,5859,12
2018-05-09 12:56:00,32,43,0.01,9,5888,12
2018-05-09 12:57:00,32,43,0.01,9,5888,12
2018-05-09 12:58:00,32,43,0.01,9,5882,12
2018-05-09 12:59:00,32,43,0.01,9,5841,12
2018-05-09 13:00:00,32,43,0.01,9,5841,13
2018-05-09 13:01:00,32,42,0.01,9,5853,13
2018-05-09 13:02:00,31,43,0.01,9,5847,13
2018-05-09 13:03:00,31,43,0.01,9,5835,13
2018-05-09 13:04:00,31,42,0.01,9,5835,13
2018-05-09 13:05:00,30,43,0.01,9,5835,13
2018-05-09 13:06:00,30,44,0.01,9,5841,13
2018-05-09 13:07:00,30,44,0.01,9,5853,13
2018-05-09 13:08:00,31,43,0.01,9,5888,13
2018-05-09 13:09:00,31,43,0.01,9,5888,13
2018-05-09 13:11:00,31,43,0.01,9,5888,13
2018-05-09 13:12:00,32,43,0.01,9,5847,13
2018-05-09 13:13:00,31,43,0.01,9,5853,13
2018-05-09 13:14:00,31,43,0.01,9,5824,13
2018-05-09 13:15:00,31,42,0.01,9,5824,13
2018-05-09 13:16:00,30,44,0.01,9,5829,13
2018-05-09 13:17:00,30,44,0.01,9,5829,13
2018-05-09 13:18:00,30,44,0.01,9,5824,13
2018-05-09 13:19:00,30,44,0.01,9,5824,13
2018-05-09 13:20:00,30,44,0.01,9,5829,13
2018-05-09 13:21:00,30,44,0.01,9,5870,13
2018-05-09 13:22:00,30,44,0.01,9,5865,13
2018-05-09 13:23:00,31,43,0.01,9,5859,13
2018-05-09 13:24:00,31,43,0.01,9,5859,13
2018-05-09 13:25:00,31,43,0.01,9,5882,13
2018-05-09 13:26:00,32,43,0.01,9,5847,13
2018-05-09 13:27:00,32,43,0.01,9,5841,13
2018-05-09 13:28:00,31,43,0.01,9,5835,13
2018-05-09 13:29:00,31,43,0.01,9,5829,13
2018-05-09 13:30:00,30,44,0.01,9,5829,13
2018-05-09 13:31:00,30,44,0.01,9,5824,13
2018-05-09 13:32:00,30,44,0.01,9,5824,13
2018-05-09 13:33:00,30,44,0.01,9,5824,13
2018-05-09 13:34:00,30,44,0.01,9,5824,13
2018-05-09 13:35:00,30,44,0.01,9,5824,13
2018-05-09 13:36:00,30,44,0.01,9,5818,13
2018-05-09 13:37:00,30,44,0.01,9,5818,13
2018-05-09 13:38:00,30,44,0.01,9,5818,13
2018-05-09 13:39:00,30,44,0.01,9,5818,13
2018-05-09 13:40:00,30,44,0.01,9,5818,13
2018-05-09 13:41:00,30,44,0.01,9,5818,13
2018-05-09 13:42:00,30,44,0.01,9,5818,13
2018-05-09 13:43:00,30,44,0.01,9,5818,13
2018-05-09 13:44:00,30,44,0.01,9,5812,13
2018-05-09 13:45:00,30,45,0.01,9,5812,13
2018-05-09 13:46:00,30,45,0.01,9,5812,13
2018-05-09 13:47:00,30,45,0.01,9,5812,13
2018-05-09 13:48:00,30,45,0.01,9,5806,13
2018-05-09 13:49:00,30,45,0.01,9,5806,13
2018-05-09 13:50:00,29,45,0.01,9,5806,13
2018-05-09 13:51:00,29,45,0.01,9,5800,13
2018-05-09 13:52:00,29,45,0.01,9,5800,13
2018-05-09 13:53:00,30,45,0.01,9,5800,13
2018-05-09 13:54:00,29,45,0.01,9,5800,13
2018-05-09 13:55:00,29,45,0.01,9,5800,13
2018-05-09 13:56:00,29,45,0.01,9,5800,13
2018-05-09 13:57:00,29,45,0.01,9,5800,13
2018-05-09 13:58:00,29,45,0.01,9,5800,13
2018-05-09 13:59:00,29,45,0.01,9,5800,13
2018-05-09 14:00:00,29,45,0.01,9,5800,14
2018-05-09 14:01:00,29,45,0.01,9,5800,14
2018-05-09 14:02:00,29,45,0.01,9,5800,14
2018-05-09 14:03:00,29,45,0.01,9,5800,14
2018-05-09 14:04:00,29,45,0.01,9,5800,14
2018-05-09 14:05:00,29,45,0.01,9,5794,14
2018-05-09 14:06:00,29,45,0.01,9,5794,14
2018-05-09 14:07:00,29,45,0.01,9,5788,14
2018-05-09 14:08:00,29,45,0.01,9,5794,14
2018-05-09 14:09:00,29,45,0.01,9,5794,14
2018-05-09 14:10:00,29,45,0.01,9,5794,14
2018-05-09 14:11:00,29,45,0.01,9,5800,14
2018-05-09 14:12:00,29,45,0.01,9,5800,14
2018-05-09 14:13:00,29,45,0.01,9,5800,14
2018-05-09 14:14:00,29,45,0.01,9,5800,14
2018-05-09 14:15:00,29,45,0.01,9,5794,14
2018-05-09 14:16:00,29,45,0.01,9,5794,14
2018-05-09 14:17:00,29,45,0.01,9,5788,14
2018-05-09 14:18:00,29,45,0.01,9,5788,14
2018-05-09 14:19:00,29,45,0.01,9,5788,14
2018-05-09 14:20:00,29,45,0.01,9,5788,14
2018-05-09 14:21:00,29,46,0.01,9,5788,14
2018-05-09 14:23:00,0,0,0.0,0,0,14
2018-05-09 14:24:00,29,45,0.01,10,5788,14
2018-05-09 14:26:00,0,0,0.0,0,0,14
2018-05-09 14:28:00,28,47,0.01,9,5788,14
2018-05-09 14:29:00,28,47,0.01,9,5788,14
2018-05-09 14:32:00,0,0,0.0,0,0,14
2018-05-09 14:33:00,28,48,0.01,9,5788,14
2018-05-09 14:34:00,28,48,0.01,9,5788,14
2018-05-09 14:35:00,28,49,0.01,9,5782,14
2018-05-09 14:36:00,28,50,0.01,9,5782,14
2018-05-09 14:37:00,28,51,0.01,9,5782,14
2018-05-09 14:39:00,0,0,0.0,0,0,14
2018-05-09 14:40:00,28,52,0.01,9,5782,14
2018-05-09 14:42:00,0,0,0.0,0,0,14
2018-05-09 14:43:00,28,55,0.01,9,5794,14
2018-05-09 14:45:00,0,0,0.0,0,0,14
2018-05-09 14:46:00,28,57,0.01,9,5800,14
2018-05-09 14:47:00,28,57,0.01,9,5800,14
2018-05-09 14:49:00,0,0,0.0,0,0,14
2018-05-09 14:53:00,0,0,0.0,0,0,14
2018-05-09 14:54:00,27,68,0.01,9,5806,14
2018-05-09 14:55:00,27,69,0.01,9,5812,14
2018-05-09 14:56:00,27,70,0.01,9,5812,14
2018-05-09 14:57:00,27,71,0.01,9,5806,14
2018-05-09 14:58:00,27,72,0.01,9,5812,14
2018-05-09 15:03:00,0,0,0.0,0,0,15
2018-05-09 15:04:00,27,75,0.01,9,5818,15
2018-05-09 15:05:00,27,75,0.01,9,5818,15
2018-05-09 15:06:00,27,75,0.01,9,5818,15
2018-05-09 15:07:00,27,76,0.01,9,5818,15
2018-05-09 15:08:00,27,76,0.01,9,5818,15
2018-05-09 15:09:00,27,77,0.01,9,5818,15
2018-05-09 15:21:00,0,0,0.0,0,0,15
2018-05-09 15:26:00,0,0,0.0,0,0,15
2018-05-09 15:37:00,0,0,0.0,0,0,15
2018-05-09 15:43:00,0,0,0.0,0,0,15
2018-05-09 15:46:00,0,0,0.0,0,0,15
2018-05-09 15:47:00,27,81,100.0,9,5812,15
2018-05-09 15:53:00,0,0,0.0,0,0,15
2018-05-09 15:54:00,0,0,0.0,0,0,15
2018-05-09 15:55:00,27,81,100.0,9,5794,15
2018-05-09 15:56:00,27,81,100.0,9,5794,15
2018-05-09 15:57:00,27,81,100.0,9,5794,15
2018-05-09 15:58:00,27,81,100.0,9,5794,15
2018-05-09 15:59:00,27,81,100.0,9,5788,15
2018-05-09 16:00:00,27,81,100.0,9,5782,16
2018-05-09 16:01:00,27,81,100.0,9,5782,16
2018-05-09 16:02:00,27,81,100.0,9,5777,16
2018-05-09 16:03:00,27,81,100.0,9,5777,16
2018-05-09 16:04:00,27,81,100.0,9,5777,16
2018-05-09 16:05:00,27,81,100.0,9,5771,16
2018-05-09 16:06:00,27,81,100.0,9,5771,16
2018-05-09 16:07:00,26,82,100.0,9,5765,16
2018-05-09 16:08:00,26,82,100.0,9,5765,16
2018-05-09 16:09:00,26,82,100.0,9,5765,16
2018-05-09 16:10:00,27,81,100.0,9,5759,16
2018-05-09 16:11:00,27,81,100.0,9,5759,16
2018-05-09 16:12:00,27,81,100.0,9,5759,16
2018-05-09 16:13:00,27,81,100.0,9,5759,16
2018-05-09 16:14:00,26,82,100.0,9,5759,16
2018-05-09 16:15:00,26,82,100.0,9,5753,16
2018-05-09 16:16:00,26,82,100.0,9,5753,16
2018-05-09 16:17:00,26,82,100.0,9,5747,16
2018-05-09 16:18:00,26,82,100.0,9,5747,16
2018-05-09 16:19:00,26,82,100.0,9,5741,16
2018-05-09 16:20:00,26,82,100.0,9,5741,16
2018-05-09 16:21:00,26,82,100.0,9,5736,16
2018-05-09 16:22:00,26,82,100.0,9,5730,16
2018-05-09 16:23:00,26,82,100.0,9,5724,16
2018-05-09 16:24:00,26,82,100.0,9,5718,16
2018-05-09 16:25:00,26,82,100.0,9,5712,16
2018-05-09 16:26:00,26,82,100.0,9,5706,16
2018-05-09 16:27:00,26,82,100.0,9,5695,16
2018-05-09 16:28:00,26,82,100.0,9,5683,16
2018-05-09 16:29:00,26,82,100.0,9,5671,16
2018-05-09 16:30:00,26,82,100.0,9,5665,16
2018-05-09 16:31:00,26,82,100.0,9,5665,16
2018-05-09 16:32:00,26,82,100.0,9,5671,16
2018-05-09 16:33:00,26,82,100.0,9,5671,16
2018-05-09 16:34:00,26,82,100.0,9,5659,16
2018-05-09 16:35:00,26,82,100.0,9,5648,16
2018-05-09 16:36:00,26,82,100.0,9,5630,16
2018-05-09 16:37:00,26,82,100.0,9,5618,16
2018-05-09 16:38:00,26,82,100.0,9,5618,16
2018-05-09 16:39:00,26,82,100.0,9,5624,16
2018-05-09 16:40:00,26,82,100.0,9,5624,16
2018-05-09 16:41:00,26,82,100.0,9,5630,16
2018-05-09 16:42:00,26,82,100.0,9,5630,16
2018-05-09 16:43:00,26,82,100.0,9,5630,16
2018-05-09 16:44:00,26,84,100.0,9,5636,16
2018-05-09 16:45:00,26,84,100.0,9,5630,16
2018-05-09 16:46:00,26,86,100.0,9,5630,16
2018-05-09 16:47:00,26,86,100.0,9,5624,16
2018-05-09 16:48:00,26,86,100.0,9,5618,16
2018-05-09 16:49:00,26,86,100.0,9,5612,16
2018-05-09 16:50:00,26,86,100.0,9,5589,16
2018-05-09 16:51:00,26,86,100.0,9,5577,16
2018-05-09 16:52:00,26,86,100.0,9,5560,16
2018-05-09 16:53:00,26,86,100.0,9,5530,16
2018-05-09 16:54:00,26,86,100.0,9,5501,16
2018-05-09 16:55:00,26,86,100.0,9,5495,16
2018-05-09 16:56:00,26,86,100.0,9,5501,16
2018-05-09 16:57:00,26,86,100.0,9,5542,16
2018-05-09 16:58:00,26,86,100.0,9,5513,16
2018-05-09 16:59:00,26,86,100.0,9,5495,16
2018-05-09 17:00:00,26,86,100.0,9,5425,17
2018-05-09 17:01:00,26,86,100.0,9,5161,17
2018-05-09 17:02:00,26,86,100.0,9,5002,17
2018-05-09 17:03:00,26,86,100.0,9,4920,17
2018-05-09 17:04:00,26,86,100.0,9,4897,17
2018-05-09 17:05:00,26,86,100.0,9,4897,17
2018-05-09 17:06:00,26,86,100.0,9,4920,17
2018-05-09 17:07:00,26,86,100.0,9,4932,17
2018-05-09 17:08:00,26,86,100.0,9,4815,17
2018-05-09 17:09:00,26,86,100.0,9,4615,17
2018-05-09 17:10:00,26,86,100.0,9,4469,17
2018-05-09 17:11:00,26,86,100.0,9,4416,17
2018-05-09 17:12:00,26,86,100.0,9,4416,17
2018-05-09 17:13:00,26,86,100.0,9,4445,17
2018-05-09 17:14:00,26,86,100.0,9,4457,17
2018-05-09 17:15:00,26,86,100.0,9,4357,17
2018-05-09 17:18:00,0,0,0.0,0,0,17
2018-05-09 17:19:00,26,82,100.0,9,3747,17
2018-05-09 17:21:00,0,0,0.0,0,0,17
2018-05-09 17:22:00,26,82,0.01,9,3161,17
2018-05-09 17:23:00,26,82,0.01,9,2973,17
2018-05-09 17:24:00,26,82,0.01,9,2768,17
2018-05-09 17:25:00,26,82,0.01,9,2563,17
2018-05-09 17:26:00,26,82,0.01,9,2392,17
2018-05-09 17:27:00,26,82,0.01,9,2263,17
2018-05-09 17:28:00,26,82,0.01,9,2175,17
2018-05-09 17:29:00,26,82,0.01,9,2146,17
2018-05-09 17:30:00,26,82,0.01,9,2117,17
2018-05-09 17:31:00,26,82,0.01,9,2111,17
2018-05-09 17:32:00,26,82,0.01,9,2076,17
2018-05-09 17:33:00,26,82,0.01,9,2017,17
2018-05-09 17:34:00,26,82,0.01,9,1906,17
2018-05-09 17:35:00,26,82,0.01,9,1753,17
2018-05-09 17:36:00,26,82,0.01,9,1659,17
2018-05-09 17:37:00,0,5,0.01,9,1548,17
2018-05-09 17:38:00,0,5,0.01,9,1425,17
2018-05-09 17:39:00,0,5,0.01,9,1307,17
2018-05-09 17:40:00,26,82,0.01,9,1155,17
2018-05-09 17:42:00,0,0,0.0,0,0,17
2018-05-09 17:43:00,0,5,0.01,9,680,17
2018-05-09 17:44:00,0,5,0.01,9,568,17
2018-05-09 17:45:00,0,5,0.01,9,486,17
2018-05-09 17:46:00,0,5,0.01,9,416,17
2018-05-09 17:47:00,0,5,0.01,9,357,17
2018-05-09 17:48:00,0,5,0.01,9,310,17
2018-05-09 17:49:00,0,5,0.01,9,269,17
2018-05-09 17:50:00,0,5,0.01,9,234,17
2018-05-09 17:52:00,0,0,0.0,0,0,17
2018-05-09 17:53:00,0,5,0.01,9,158,17
2018-05-09 17:54:00,0,5,0.01,9,140,17
2018-05-09 17:55:00,0,5,0.01,9,129,17
2018-05-09 17:56:00,0,5,0.01,9,111,17
2018-05-09 17:57:00,0,5,0.01,9,111,17
2018-05-09 17:58:00,0,5,0.01,9,105,17
2018-05-09 17:59:00,0,5,0.01,9,93,17
2018-05-09 18:00:00,0,5,0.01,9,87,18
2018-05-09 18:01:00,0,5,0.01,9,82,18
2018-05-09 18:02:00,0,5,0.01,9,76,18
2018-05-09 18:03:00,0,5,0.01,9,76,18
2018-05-09 18:04:00,0,5,0.01,9,70,18
2018-05-09 18:05:00,0,5,0.01,9,70,18
2018-05-09 18:06:00,0,5,0.01,9,70,18
2018-05-09 18:07:00,0,5,0.01,9,70,18
2018-05-09 18:08:00,0,5,0.01,9,70,18
2018-05-09 18:09:00,0,5,0.01,9,70,18
2018-05-09 18:10:00,0,5,0.01,9,70,18
2018-05-09 18:11:00,0,5,0.01,9,70,18
2018-05-09 18:12:00,0,5,0.01,9,70,18
2018-05-09 18:13:00,0,5,0.01,9,70,18
2018-05-09 18:15:00,0,5,0.01,9,76,18
2018-05-09 18:16:00,0,5,0.01,9,76,18
2018-05-09 18:17:00,0,5,0.01,9,76,18
2018-05-09 18:18:00,26,80,0.01,9,76,18
2018-05-09 18:19:00,0,5,0.01,9,76,18
2018-05-09 18:20:00,0,5,0.01,9,76,18
2018-05-09 18:21:00,0,5,0.01,9,76,18
2018-05-09 18:22:00,0,5,0.01,9,76,18
2018-05-09 18:23:00,0,5,0.01,9,76,18
2018-05-09 18:24:00,0,5,0.01,9,87,18
2018-05-09 18:25:00,0,5,0.01,9,87,18
2018-05-09 18:26:00,0,5,0.01,9,87,18
2018-05-09 18:27:00,0,5,0.01,9,87,18
2018-05-09 18:28:00,0,5,0.01,9,87,18
2018-05-09 18:29:00,0,5,0.01,9,87,18
2018-05-09 18:30:00,0,5,0.01,9,87,18
2018-05-09 18:31:00,0,5,0.01,9,93,18
2018-05-09 18:32:00,0,5,0.01,9,93,18
2018-05-09 18:33:00,0,5,0.01,9,93,18
2018-05-09 18:34:00,0,5,0.01,9,93,18
2018-05-09 18:35:00,0,5,0.01,9,99,18
2018-05-09 18:36:00,0,5,0.01,9,99,18
2018-05-09 18:37:00,0,5,0.01,9,99,18
2018-05-09 18:38:00,0,5,0.01,9,99,18
2018-05-09 18:39:00,0,5,0.01,9,99,18
2018-05-09 18:40:00,0,5,0.01,9,105,18
2018-05-09 18:41:00,0,5,0.01,9,105,18
2018-05-09 18:42:00,0,5,0.01,9,105,18
2018-05-09 18:43:00,0,5,0.01,9,111,18
2018-05-09 18:44:00,0,5,0.01,9,111,18
2018-05-09 18:45:00,0,5,0.01,9,111,18
2018-05-09 18:46:00,0,5,0.01,9,117,18
2018-05-09 18:47:00,0,5,0.01,9,111,18
2018-05-09 18:48:00,0,5,0.01,9,117,18
2018-05-09 18:49:00,0,5,0.01,9,123,18
2018-05-09 18:50:00,0,5,0.01,9,123,18
2018-05-09 18:51:00,0,5,0.01,9,129,18
2018-05-09 18:52:00,0,5,0.01,9,129,18
2018-05-09 18:53:00,0,5,0.01,9,129,18
2018-05-09 18:54:00,0,5,0.01,9,129,18
2018-05-09 18:55:00,0,5,0.01,9,129,18
2018-05-09 18:56:00,0,5,0.01,9,129,18
2018-05-09 18:57:00,0,5,0.01,9,129,18
2018-05-09 18:58:00,0,5,0.01,9,134,18
2018-05-09 18:59:00,0,5,0.01,9,129,18
2018-05-09 19:00:00,0,5,0.01,9,134,19
2018-05-09 19:01:00,0,5,0.01,9,129,19
2018-05-09 19:02:00,0,5,0.01,9,129,19
2018-05-09 19:03:00,0,5,0.01,9,134,19
2018-05-09 19:04:00,0,5,0.01,9,134,19
2018-05-09 19:05:00,0,5,0.01,9,134,19
2018-05-09 19:06:00,0,5,0.01,9,146,19
2018-05-09 19:07:00,0,5,0.01,9,152,19
2018-05-09 19:08:00,0,5,0.01,9,158,19
2018-05-09 19:09:00,0,5,0.01,9,146,19
2018-05-09 19:10:00,0,5,0.01,9,146,19
2018-05-09 19:11:00,0,5,0.01,9,140,19
2018-05-09 19:12:00,0,5,0.01,9,140,19
2018-05-09 19:13:00,0,5,0.01,9,129,19
2018-05-09 19:14:00,0,5,0.01,9,134,19
2018-05-09 19:15:00,0,5,0.01,9,134,19
2018-05-09 19:16:00,0,5,0.01,9,134,19
2018-05-09 19:17:00,0,5,0.01,9,129,19
2018-05-09 19:18:00,0,5,0.01,9,129,19
2018-05-09 19:19:00,0,5,0.01,9,129,19
2018-05-09 19:20:00,0,5,0.01,9,129,19
2018-05-09 19:21:00,0,5,0.01,9,129,19
2018-05-09 19:22:00,0,5,0.01,9,129,19
2018-05-09 19:23:00,0,5,0.01,9,129,19
2018-05-09 19:24:00,0,5,0.01,9,123,19
2018-05-09 19:25:00,0,5,0.01,9,129,19
2018-05-09 19:26:00,0,5,0.01,9,129,19
2018-05-09 19:27:00,0,5,0.01,9,129,19
2018-05-09 19:28:00,0,5,0.01,9,129,19
2018-05-09 19:29:00,0,5,0.01,9,134,19
2018-05-09 19:30:00,0,5,0.01,9,140,19
2018-05-09 19:31:00,0,5,0.01,9,140,19
2018-05-09 19:32:00,0,5,0.01,9,134,19
2018-05-09 19:33:00,0,5,0.01,9,134,19
2018-05-09 19:34:00,0,5,0.01,9,134,19
2018-05-09 19:35:00,0,5,0.01,9,129,19
2018-05-09 19:36:00,0,5,0.01,9,129,19
2018-05-09 19:37:00,0,5,0.01,9,129,19
2018-05-09 19:38:00,0,5,0.01,9,129,19
2018-05-09 19:39:00,0,5,0.01,9,134,19
2018-05-09 19:40:00,0,5,0.01,9,129,19
2018-05-09 19:41:00,0,5,0.01,9,134,19
2018-05-09 19:42:00,0,5,0.01,9,134,19
2018-05-09 19:43:00,0,5,0.01,9,129,19
